country,scenario,model,allocation_order,checkpoint,basin,region_no,allocated_rate_mt_yr,max_feasible_rate_mt_yr,utilisation_ratio,delivered_cumulative_gt,share_of_country_annual,share_of_country_cumulative,wells_used,step_rank,assigned_period_yr
UK,ipcc_high,Logistic,ascend,2179,Wessex,0,0.0,0.0,0.0,7.487311,0.0,0.0961,0,0,0
UK,ipcc_high,Logistic,ascend,2179,Moray Firth,0,0.0,0.0,0.0,14.063969,0.0,0.1806,0,0,0
UK,ipcc_high,Logistic,ascend,2179,Central North Sea,0,0.0,0.0,0.0,23.063354,0.0,0.2961,0,0,0
UK,ipcc_high,Logistic,ascend,2179,Faroe-Shetland,0,0.0,0.0,0.0,25.847423,0.0,0.3318,0,0,0
US,ipcc_high,Gompertz,ascend,2050,Paradox,133,0.0538,0.0538,1.0,0.001129,0.0,0.0,1,1,150
US,ipcc_high,Gompertz,ascend,2050,Appalachian,7,0.0887,0.0887,1.0,0.001863,0.0,0.0001,1,2,150
US,ipcc_high,Gompertz,ascend,2050,Denver,43,0.1582,0.1582,1.0,0.003323,0.0,0.0001,1,3,150
US,ipcc_high,Gompertz,ascend,2050,Arkoma,10,0.5332,0.5332,1.0,0.011197,0.0001,0.0003,1,4,150
US,ipcc_high,Gompertz,ascend,2050,Big Horn,21,0.5351,0.5351,1.0,0.011237,0.0001,0.0003,1,5,150
US,ipcc_high,Gompertz,ascend,2050,Green River,65,0.7131,0.7131,1.0,0.014975,0.0002,0.0004,1,6,150
US,ipcc_high,Gompertz,ascend,2050,Black Warrior,23,0.9946,0.9946,1.0,0.020887,0.0003,0.0006,1,7,150
US,ipcc_high,Gompertz,ascend,2050,Powder River,144,14.1,14.1,1.0,0.296101,0.0038,0.0083,12,8,150
US,ipcc_high,Gompertz,ascend,2050,Laramie,86,40.7726,40.7726,1.0,0.856225,0.0109,0.024,30,9,150
US,ipcc_high,Gompertz,ascend,2050,San Juan,156,30.4637,30.4637,1.0,0.639737,0.0082,0.0179,16,10,150
US,ipcc_high,Gompertz,ascend,2050,Cook Inlet,39,55.1146,55.1146,1.0,1.157407,0.0148,0.0324,49,11,150
US,ipcc_high,Gompertz,ascend,2050,Palo Duro,130,71.3579,71.3579,1.0,1.498517,0.0192,0.042,64,12,150
US,ipcc_high,Gompertz,ascend,2050,Sacramento,152,191.4763,191.4763,1.0,3.914996,0.0514,0.1097,156,13,150
US,ipcc_high,Gompertz,ascend,2050,Fort Worth,57,443.1253,443.1253,1.0,7.453514,0.119,0.2088,380,14,130
US,ipcc_high,Gompertz,ascend,2050,San Joaquin,154,624.7598,624.7598,1.0,7.881348,0.1678,0.2208,506,15,110
US,ipcc_high,Gompertz,ascend,2050,Los Angeles,89,1089.5612,1089.5612,1.0,8.578382,0.2926,0.2403,380,16,90
US,ipcc_high,Gompertz,ascend,2050,Anadarko,6,1160.0767,2049.2555,0.5661,3.357101,0.3115,0.094,961,17,70
US,ipcc_high,Gompertz,ascend,2050,Illinois,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,ipcc_high,Gompertz,ascend,2100,Paradox,133,0.0538,0.0538,1.0,0.003817,0.0,0.0,1,1,150
US,ipcc_high,Gompertz,ascend,2100,Appalachian,7,0.0887,0.0887,1.0,0.006297,0.0,0.0,1,2,150
US,ipcc_high,Gompertz,ascend,2100,Denver,43,0.1582,0.1582,1.0,0.011234,0.0,0.0,1,3,150
US,ipcc_high,Gompertz,ascend,2100,Arkoma,10,0.5332,0.5332,1.0,0.037857,0.0001,0.0001,1,4,150
US,ipcc_high,Gompertz,ascend,2100,Big Horn,21,0.5351,0.5351,1.0,0.037992,0.0001,0.0001,1,5,150
US,ipcc_high,Gompertz,ascend,2100,Green River,65,0.7131,0.7131,1.0,0.050629,0.0001,0.0001,1,6,150
US,ipcc_high,Gompertz,ascend,2100,Black Warrior,23,0.9946,0.9946,1.0,0.070618,0.0002,0.0002,1,7,150
US,ipcc_high,Gompertz,ascend,2100,Powder River,144,14.1,14.1,1.0,1.001103,0.0028,0.0028,12,8,150
US,ipcc_high,Gompertz,ascend,2100,Laramie,86,40.7726,40.7726,1.0,2.894856,0.008,0.0082,30,9,150
US,ipcc_high,Gompertz,ascend,2100,San Juan,156,30.4637,30.4637,1.0,2.162921,0.006,0.0061,16,10,150
US,ipcc_high,Gompertz,ascend,2100,Cook Inlet,39,55.1146,55.1146,1.0,3.913137,0.0108,0.0111,49,11,150
US,ipcc_high,Gompertz,ascend,2100,Palo Duro,130,71.3579,71.3579,1.0,5.066414,0.014,0.0144,64,12,150
US,ipcc_high,Gompertz,ascend,2100,Sacramento,152,191.4763,191.4763,1.0,13.48881,0.0375,0.0382,156,13,150
US,ipcc_high,Gompertz,ascend,2100,Fort Worth,57,443.1253,443.1253,1.0,29.609781,0.0868,0.084,380,14,130
US,ipcc_high,Gompertz,ascend,2100,San Joaquin,154,624.7598,624.7598,1.0,39.119336,0.1224,0.1109,506,15,110
US,ipcc_high,Gompertz,ascend,2100,Los Angeles,89,1089.5612,1089.5612,1.0,63.05644,0.2135,0.1788,380,16,90
US,ipcc_high,Gompertz,ascend,2100,Anadarko,6,2049.2555,2049.2555,1.0,104.635266,0.4016,0.2967,961,17,70
US,ipcc_high,Gompertz,ascend,2100,Illinois,71,489.7494,3436.6259,0.1425,87.536426,0.096,0.2482,2500,18,50
US,ipcc_high,Gompertz,ascend,2179,Paradox,133,0.0538,0.0538,1.0,0.008065,0.0002,0.0,1,1,150
US,ipcc_high,Gompertz,ascend,2179,Appalachian,7,0.0887,0.0887,1.0,0.013304,0.0003,0.0,1,2,150
US,ipcc_high,Gompertz,ascend,2179,Denver,43,0.1582,0.1582,1.0,0.023735,0.0005,0.0,1,3,150
US,ipcc_high,Gompertz,ascend,2179,Arkoma,10,0.5332,0.5332,1.0,0.07998,0.0017,0.0002,1,4,150
US,ipcc_high,Gompertz,ascend,2179,Big Horn,21,0.5351,0.5351,1.0,0.080265,0.0017,0.0002,1,5,150
US,ipcc_high,Gompertz,ascend,2179,Green River,65,0.7131,0.7131,1.0,0.106963,0.0023,0.0002,1,6,150
US,ipcc_high,Gompertz,ascend,2179,Black Warrior,23,0.9946,0.9946,1.0,0.149193,0.0032,0.0003,1,7,150
US,ipcc_high,Gompertz,ascend,2179,Powder River,144,14.1,14.1,1.0,2.115006,0.0453,0.0043,12,8,150
US,ipcc_high,Gompertz,ascend,2179,Laramie,86,40.7726,40.7726,1.0,6.115893,0.131,0.0123,30,9,150
US,ipcc_high,Gompertz,ascend,2179,San Juan,156,30.4637,30.4637,1.0,4.569552,0.0979,0.0092,16,10,150
US,ipcc_high,Gompertz,ascend,2179,Cook Inlet,39,55.1146,55.1146,1.0,8.267192,0.177,0.0166,49,11,150
US,ipcc_high,Gompertz,ascend,2179,Palo Duro,130,71.3579,71.3579,1.0,10.703691,0.2292,0.0215,64,12,150
US,ipcc_high,Gompertz,ascend,2179,Sacramento,152,96.4312,191.4763,0.5036,28.229118,0.3098,0.0568,156,13,150
US,ipcc_high,Gompertz,ascend,2179,Fort Worth,0,0.0,0.0,0.0,56.644904,0.0,0.114,0,0,0
US,ipcc_high,Gompertz,ascend,2179,San Joaquin,0,0.0,0.0,0.0,66.972798,0.0,0.1347,0,0,0
US,ipcc_high,Gompertz,ascend,2179,Los Angeles,0,0.0,0.0,0.0,95.122577,0.0,0.1914,0,0,0
US,ipcc_high,Gompertz,ascend,2179,Anadarko,0,0.0,0.0,0.0,129.636909,0.0,0.2608,0,0,0
US,ipcc_high,Gompertz,ascend,2179,Illinois,0,0.0,0.0,0.0,88.234837,0.0,0.1775,0,0,0
US,ipcc_high,Logistic,ascend,2050,Paradox,133,0.0538,0.0538,1.0,0.001131,0.0,0.0,1,1,140
US,ipcc_high,Logistic,ascend,2050,Appalachian,7,0.089,0.089,1.0,0.001868,0.0,0.0001,1,2,130
US,ipcc_high,Logistic,ascend,2050,Denver,43,0.1586,0.1586,1.0,0.003331,0.0,0.0001,1,3,130
US,ipcc_high,Logistic,ascend,2050,Arkoma,10,0.537,0.537,1.0,0.011276,0.0001,0.0004,1,4,120
US,ipcc_high,Logistic,ascend,2050,Big Horn,21,0.5384,0.5384,1.0,0.011307,0.0001,0.0004,1,5,120
US,ipcc_high,Logistic,ascend,2050,Green River,65,0.7177,0.7177,1.0,0.015072,0.0002,0.0006,1,6,120
US,ipcc_high,Logistic,ascend,2050,Black Warrior,23,9.0032,9.0032,1.0,0.189067,0.0024,0.0071,9,7,110
US,ipcc_high,Logistic,ascend,2050,Powder River,144,22.3902,22.3902,1.0,0.470194,0.006,0.0176,20,8,100
US,ipcc_high,Logistic,ascend,2050,Laramie,86,51.6462,51.6462,1.0,1.084571,0.0139,0.0405,49,9,90
US,ipcc_high,Logistic,ascend,2050,San Juan,156,44.991,44.991,1.0,0.944811,0.0121,0.0353,36,10,90
US,ipcc_high,Logistic,ascend,2050,Cook Inlet,39,105.1648,105.1648,1.0,2.176499,0.0282,0.0814,100,11,80
US,ipcc_high,Logistic,ascend,2050,Palo Duro,130,138.5512,138.5512,1.0,2.473736,0.0372,0.0925,132,12,80
US,ipcc_high,Logistic,ascend,2050,Sacramento,152,416.5646,416.5646,1.0,5.660353,0.1119,0.2116,380,13,70
US,ipcc_high,Logistic,ascend,2050,Fort Worth,57,942.6787,942.6787,1.0,7.843818,0.2531,0.2932,729,14,60
US,ipcc_high,Logistic,ascend,2050,San Joaquin,154,1405.0725,1405.0725,1.0,5.16674,0.3773,0.1931,1122,15,50
US,ipcc_high,Logistic,ascend,2050,Los Angeles,89,585.7279,2342.6647,0.25,0.698091,0.1573,0.0261,729,16,40
US,ipcc_high,Logistic,ascend,2050,Anadarko,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,ipcc_high,Logistic,ascend,2050,Illinois,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,ipcc_high,Logistic,ascend,2100,Paradox,133,0.0538,0.0538,1.0,0.003823,0.0001,0.0,1,1,140
US,ipcc_high,Logistic,ascend,2100,Appalachian,7,0.089,0.089,1.0,0.006316,0.0001,0.0,1,2,130
US,ipcc_high,Logistic,ascend,2100,Denver,43,0.1586,0.1586,1.0,0.011263,0.0002,0.0,1,3,130
US,ipcc_high,Logistic,ascend,2100,Arkoma,10,0.537,0.537,1.0,0.038123,0.0007,0.0001,1,4,120
US,ipcc_high,Logistic,ascend,2100,Big Horn,21,0.5384,0.5384,1.0,0.038229,0.0007,0.0001,1,5,120
US,ipcc_high,Logistic,ascend,2100,Green River,65,0.7177,0.7177,1.0,0.050957,0.001,0.0001,1,6,120
US,ipcc_high,Logistic,ascend,2100,Black Warrior,23,9.0032,9.0032,1.0,0.639228,0.0121,0.0013,9,7,110
US,ipcc_high,Logistic,ascend,2100,Powder River,144,22.3902,22.3902,1.0,1.589703,0.0301,0.0032,20,8,100
US,ipcc_high,Logistic,ascend,2100,Laramie,86,51.6462,51.6462,1.0,3.666881,0.0695,0.0073,49,9,90
US,ipcc_high,Logistic,ascend,2100,San Juan,156,44.991,44.991,1.0,3.194362,0.0605,0.0064,36,10,90
US,ipcc_high,Logistic,ascend,2100,Cook Inlet,39,105.1648,105.1648,1.0,7.434738,0.1415,0.0149,100,11,80
US,ipcc_high,Logistic,ascend,2100,Palo Duro,130,138.5512,138.5512,1.0,9.401295,0.1864,0.0188,132,12,80
US,ipcc_high,Logistic,ascend,2100,Sacramento,152,369.3073,416.5646,0.8866,26.441327,0.4969,0.0529,380,13,70
US,ipcc_high,Logistic,ascend,2100,Fort Worth,0,0.0,0.0,0.0,51.258389,0.0,0.1025,0,0,0
US,ipcc_high,Logistic,ascend,2100,San Joaquin,0,0.0,0.0,0.0,63.344674,0.0,0.1267,0,0,0
US,ipcc_high,Logistic,ascend,2100,Los Angeles,0,0.0,0.0,0.0,85.962223,0.0,0.1719,0,0,0
US,ipcc_high,Logistic,ascend,2100,Anadarko,0,0.0,0.0,0.0,127.882242,0.0,0.2557,0,0,0
US,ipcc_high,Logistic,ascend,2100,Illinois,0,0.0,0.0,0.0,119.152462,0.0,0.2382,0,0,0
US,ipcc_high,Logistic,ascend,2179,Paradox,133,0.0052,0.0538,0.0973,0.007541,1.0,0.0,1,1,140
US,ipcc_high,Logistic,ascend,2179,Appalachian,0,0.0,0.0,0.0,0.011588,0.0,0.0,0,0,0
US,ipcc_high,Logistic,ascend,2179,Denver,0,0.0,0.0,0.0,0.019787,0.0,0.0,0,0,0
US,ipcc_high,Logistic,ascend,2179,Arkoma,0,0.0,0.0,0.0,0.063671,0.0,0.0001,0,0,0
US,ipcc_high,Logistic,ascend,2179,Big Horn,0,0.0,0.0,0.0,0.061381,0.0,0.0001,0,0,0
US,ipcc_high,Logistic,ascend,2179,Green River,0,0.0,0.0,0.0,0.079631,0.0,0.0002,0,0,0
US,ipcc_high,Logistic,ascend,2179,Black Warrior,0,0.0,0.0,0.0,0.924259,0.0,0.0018,0,0,0
US,ipcc_high,Logistic,ascend,2179,Powder River,0,0.0,0.0,0.0,2.110001,0.0,0.0042,0,0,0
US,ipcc_high,Logistic,ascend,2179,Laramie,0,0.0,0.0,0.0,4.526455,0.0,0.009,0,0,0
US,ipcc_high,Logistic,ascend,2179,San Juan,0,0.0,0.0,0.0,3.757167,0.0,0.0074,0,0,0
US,ipcc_high,Logistic,ascend,2179,Cook Inlet,0,0.0,0.0,0.0,8.383437,0.0,0.0166,0,0,0
US,ipcc_high,Logistic,ascend,2179,Palo Duro,0,0.0,0.0,0.0,10.171248,0.0,0.0202,0,0,0
US,ipcc_high,Logistic,ascend,2179,Sacramento,0,0.0,0.0,0.0,27.027511,0.0,0.0535,0,0,0
US,ipcc_high,Logistic,ascend,2179,Fort Worth,0,0.0,0.0,0.0,51.258389,0.0,0.1016,0,0,0
US,ipcc_high,Logistic,ascend,2179,San Joaquin,0,0.0,0.0,0.0,63.344674,0.0,0.1255,0,0,0
US,ipcc_high,Logistic,ascend,2179,Los Angeles,0,0.0,0.0,0.0,85.962223,0.0,0.1703,0,0,0
US,ipcc_high,Logistic,ascend,2179,Anadarko,0,0.0,0.0,0.0,127.882242,0.0,0.2534,0,0,0
US,ipcc_high,Logistic,ascend,2179,Illinois,0,0.0,0.0,0.0,119.152462,0.0,0.2361,0,0,0
Australia,ipcc_low,Gompertz,ascend,2050,Adavale,1,0.2002,0.2002,1.0,0.004205,0.0321,0.0458,1,1,150
Australia,ipcc_low,Gompertz,ascend,2050,Bowen-Surat,27,0.619,0.619,1.0,0.012998,0.0993,0.1415,1,2,150
Australia,ipcc_low,Gompertz,ascend,2050,Canning,31,5.4109,103.4673,0.0523,0.074639,0.8685,0.8127,81,3,70
Australia,ipcc_low,Gompertz,ascend,2050,Gippsland,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,ipcc_low,Gompertz,ascend,2100,Adavale,1,0.2002,0.2002,1.0,0.014217,0.0066,0.0159,1,1,150
Australia,ipcc_low,Gompertz,ascend,2100,Bowen-Surat,27,0.619,0.619,1.0,0.043946,0.0204,0.0491,1,2,150
Australia,ipcc_low,Gompertz,ascend,2100,Canning,31,29.5535,103.4673,0.2856,0.837129,0.973,0.935,81,3,70
Australia,ipcc_low,Gompertz,ascend,2100,Gippsland,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,ipcc_low,Gompertz,ascend,2179,Adavale,1,0.2002,0.2002,1.0,0.030037,0.0012,0.0039,1,1,150
Australia,ipcc_low,Gompertz,ascend,2179,Bowen-Surat,27,0.619,0.619,1.0,0.092844,0.0038,0.0121,1,2,150
Australia,ipcc_low,Gompertz,ascend,2179,Canning,31,103.4673,103.4673,1.0,6.78739,0.6283,0.8842,81,3,70
Australia,ipcc_low,Gompertz,ascend,2179,Gippsland,63,60.39,512.7339,0.1178,0.766407,0.3667,0.0998,4,4,30
Australia,ipcc_low,Logistic,ascend,2050,Adavale,1,0.2002,0.2002,1.0,0.004205,0.0321,0.0477,1,1,150
Australia,ipcc_low,Logistic,ascend,2050,Bowen-Surat,27,0.619,0.619,1.0,0.012998,0.0993,0.1474,1,2,150
Australia,ipcc_low,Logistic,ascend,2050,Canning,31,5.4109,72.1087,0.075,0.07099,0.8685,0.8049,72,3,100
Australia,ipcc_low,Logistic,ascend,2050,Gippsland,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,ipcc_low,Logistic,ascend,2050,Bass,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,ipcc_low,Logistic,ascend,2100,Adavale,1,0.2002,0.2002,1.0,0.014217,0.0038,0.0118,1,1,150
Australia,ipcc_low,Logistic,ascend,2100,Bowen-Surat,27,0.619,0.619,1.0,0.043946,0.0117,0.0366,1,2,150
Australia,ipcc_low,Logistic,ascend,2100,Canning,31,51.8767,72.1087,0.7194,1.14233,0.9845,0.9516,72,3,100
Australia,ipcc_low,Logistic,ascend,2100,Gippsland,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,ipcc_low,Logistic,ascend,2100,Bass,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,ipcc_low,Logistic,ascend,2179,Adavale,1,0.2002,0.2002,1.0,0.030037,0.0001,0.0009,1,1,150
Australia,ipcc_low,Logistic,ascend,2179,Bowen-Surat,27,0.619,0.619,1.0,0.092844,0.0005,0.0027,1,2,150
Australia,ipcc_low,Logistic,ascend,2179,Canning,31,72.1087,72.1087,1.0,6.767325,0.0533,0.196,72,3,100
Australia,ipcc_low,Logistic,ascend,2179,Gippsland,63,308.6373,308.6373,1.0,14.531007,0.2281,0.4208,306,4,50
Australia,ipcc_low,Logistic,ascend,2179,Bass,17,971.4364,1694.8578,0.5732,13.107305,0.718,0.3796,702,5,10
Canada,ipcc_low,Logistic,ascend,2050,Beaufort-Mackenzie,18,0.3771,0.3771,1.0,0.007919,0.2112,0.2391,1,1,150
Canada,ipcc_low,Logistic,ascend,2050,Scotian,163,1.4082,282.6707,0.005,0.025201,0.7888,0.7609,6,2,150
Canada,ipcc_low,Logistic,ascend,2100,Beaufort-Mackenzie,18,0.3771,0.3771,1.0,0.026773,0.112,0.1688,1,1,150
Canada,ipcc_low,Logistic,ascend,2100,Scotian,163,2.99,282.6707,0.0106,0.131798,0.888,0.8312,6,2,150
Canada,ipcc_low,Logistic,ascend,2179,Beaufort-Mackenzie,18,0.3771,0.3771,1.0,0.056563,0.0412,0.0914,1,1,150
Canada,ipcc_low,Logistic,ascend,2179,Scotian,163,8.7863,282.6707,0.0311,0.56237,0.9588,0.9086,6,2,150
China,ipcc_low,Gompertz,ascend,2050,Hailar-Temtsag,69,0.0402,0.0402,1.0,0.000845,0.0005,0.001,1,1,150
China,ipcc_low,Gompertz,ascend,2050,Sichuan,166,0.1036,0.1036,1.0,0.002175,0.0012,0.0026,1,2,150
China,ipcc_low,Gompertz,ascend,2050,Santanghu,158,0.1058,0.1058,1.0,0.002223,0.0012,0.0027,1,3,150
China,ipcc_low,Gompertz,ascend,2050,Junggar,78,0.3654,0.3654,1.0,0.007673,0.0042,0.0093,1,4,150
China,ipcc_low,Gompertz,ascend,2050,Jiuquan,77,0.4616,0.4616,1.0,0.009693,0.0052,0.0118,1,5,150
China,ipcc_low,Gompertz,ascend,2050,Sanshui,157,0.5507,0.5507,1.0,0.011565,0.0063,0.0141,1,6,150
China,ipcc_low,Gompertz,ascend,2050,Bose,26,0.6099,0.6099,1.0,0.012809,0.0069,0.0156,1,7,150
China,ipcc_low,Gompertz,ascend,2050,Qaidam,146,0.6127,0.6127,1.0,0.012866,0.007,0.0157,1,8,150
China,ipcc_low,Gompertz,ascend,2050,Jianghan,76,0.6968,0.6968,1.0,0.014634,0.0079,0.0178,1,9,150
China,ipcc_low,Gompertz,ascend,2050,Yilan-Yitong,201,21.066,21.066,1.0,0.37682,0.2395,0.4589,20,10,150
China,ipcc_low,Gompertz,ascend,2050,Turpan,192,27.2544,27.2544,1.0,0.255373,0.3099,0.311,25,11,140
China,ipcc_low,Gompertz,ascend,2050,Songliao,170,36.0756,47.3479,0.7619,0.11439,0.4102,0.1393,42,12,140
China,ipcc_low,Gompertz,ascend,2050,Nanxiang,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,ipcc_low,Gompertz,ascend,2050,Erlian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,ipcc_low,Gompertz,ascend,2050,Subei,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,ipcc_low,Gompertz,ascend,2050,Ordos,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,ipcc_low,Gompertz,ascend,2050,Beibuwan,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,ipcc_low,Gompertz,ascend,2050,Bohai Bay,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,ipcc_low,Gompertz,ascend,2050,Pearl River Mouth,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,ipcc_low,Gompertz,ascend,2050,Huabei,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,ipcc_low,Gompertz,ascend,2050,Tarim,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,ipcc_low,Gompertz,ascend,2100,Hailar-Temtsag,69,0.0402,0.0402,1.0,0.002856,0.0,0.0001,1,1,150
China,ipcc_low,Gompertz,ascend,2100,Sichuan,166,0.1036,0.1036,1.0,0.007355,0.0001,0.0003,1,2,150
China,ipcc_low,Gompertz,ascend,2100,Santanghu,158,0.1058,0.1058,1.0,0.007515,0.0001,0.0003,1,3,150
China,ipcc_low,Gompertz,ascend,2100,Junggar,78,0.3654,0.3654,1.0,0.02594,0.0003,0.0009,1,4,150
China,ipcc_low,Gompertz,ascend,2100,Jiuquan,77,0.4616,0.4616,1.0,0.03277,0.0004,0.0011,1,5,150
China,ipcc_low,Gompertz,ascend,2100,Sanshui,157,0.5507,0.5507,1.0,0.039101,0.0004,0.0013,1,6,150
China,ipcc_low,Gompertz,ascend,2100,Bose,26,0.6099,0.6099,1.0,0.043305,0.0005,0.0015,1,7,150
China,ipcc_low,Gompertz,ascend,2100,Qaidam,146,0.6127,0.6127,1.0,0.043499,0.0005,0.0015,1,8,150
China,ipcc_low,Gompertz,ascend,2100,Jianghan,76,0.6968,0.6968,1.0,0.049476,0.0005,0.0017,1,9,150
China,ipcc_low,Gompertz,ascend,2100,Yilan-Yitong,201,21.066,21.066,1.0,1.43012,0.0164,0.049,20,10,150
China,ipcc_low,Gompertz,ascend,2100,Turpan,192,27.2544,27.2544,1.0,1.618092,0.0213,0.0555,25,11,140
China,ipcc_low,Gompertz,ascend,2100,Songliao,170,47.3479,47.3479,1.0,2.478478,0.037,0.085,42,12,140
China,ipcc_low,Gompertz,ascend,2100,Nanxiang,107,75.7352,75.7352,1.0,3.428614,0.0591,0.1176,42,13,130
China,ipcc_low,Gompertz,ascend,2100,Erlian,52,73.2147,73.2147,1.0,2.879741,0.0572,0.0988,72,14,120
China,ipcc_low,Gompertz,ascend,2100,Subei,177,100.8902,100.8902,1.0,3.441902,0.0788,0.118,25,15,120
China,ipcc_low,Gompertz,ascend,2100,Ordos,127,120.0345,120.0345,1.0,3.445323,0.0937,0.1182,100,16,110
China,ipcc_low,Gompertz,ascend,2100,Beibuwan,19,134.2248,134.2248,1.0,3.157671,0.1048,0.1083,100,17,110
China,ipcc_low,Gompertz,ascend,2100,Bohai Bay,24,197.8325,197.8325,1.0,3.500197,0.1544,0.12,169,18,100
China,ipcc_low,Gompertz,ascend,2100,Pearl River Mouth,136,312.7903,312.7903,1.0,3.048387,0.2442,0.1045,272,19,90
China,ipcc_low,Gompertz,ascend,2100,Huabei,70,167.0176,359.3937,0.4647,0.478903,0.1304,0.0164,324,20,80
China,ipcc_low,Gompertz,ascend,2100,Tarim,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,ipcc_low,Gompertz,ascend,2179,Hailar-Temtsag,69,0.0402,0.0402,1.0,0.006034,0.0,0.0,1,1,150
China,ipcc_low,Gompertz,ascend,2179,Sichuan,166,0.1036,0.1036,1.0,0.015539,0.0001,0.0001,1,2,150
China,ipcc_low,Gompertz,ascend,2179,Santanghu,158,0.1058,0.1058,1.0,0.015877,0.0001,0.0001,1,3,150
China,ipcc_low,Gompertz,ascend,2179,Junggar,78,0.3654,0.3654,1.0,0.054804,0.0002,0.0003,1,4,150
China,ipcc_low,Gompertz,ascend,2179,Jiuquan,77,0.4616,0.4616,1.0,0.069233,0.0002,0.0004,1,5,150
China,ipcc_low,Gompertz,ascend,2179,Sanshui,157,0.5507,0.5507,1.0,0.082608,0.0003,0.0005,1,6,150
China,ipcc_low,Gompertz,ascend,2179,Bose,26,0.6099,0.6099,1.0,0.091489,0.0003,0.0005,1,7,150
China,ipcc_low,Gompertz,ascend,2179,Qaidam,146,0.6127,0.6127,1.0,0.091899,0.0003,0.0005,1,8,150
China,ipcc_low,Gompertz,ascend,2179,Jianghan,76,0.6968,0.6968,1.0,0.104526,0.0004,0.0006,1,9,150
China,ipcc_low,Gompertz,ascend,2179,Yilan-Yitong,201,21.066,21.066,1.0,3.094333,0.0107,0.0174,20,10,150
China,ipcc_low,Gompertz,ascend,2179,Turpan,192,27.2544,27.2544,1.0,3.77119,0.0139,0.0212,25,11,140
China,ipcc_low,Gompertz,ascend,2179,Songliao,170,47.3479,47.3479,1.0,6.218962,0.0241,0.0349,42,12,140
China,ipcc_low,Gompertz,ascend,2179,Nanxiang,107,75.7352,75.7352,1.0,9.411698,0.0385,0.0529,42,13,130
China,ipcc_low,Gompertz,ascend,2179,Erlian,52,73.2147,73.2147,1.0,8.663704,0.0372,0.0487,72,14,120
China,ipcc_low,Gompertz,ascend,2179,Subei,177,100.8902,100.8902,1.0,11.412225,0.0513,0.0641,25,15,120
China,ipcc_low,Gompertz,ascend,2179,Ordos,127,120.0345,120.0345,1.0,12.92805,0.061,0.0726,100,16,110
China,ipcc_low,Gompertz,ascend,2179,Beibuwan,19,134.2248,134.2248,1.0,13.761429,0.0683,0.0773,100,17,110
China,ipcc_low,Gompertz,ascend,2179,Bohai Bay,24,197.8325,197.8325,1.0,19.128962,0.1006,0.1074,169,18,100
China,ipcc_low,Gompertz,ascend,2179,Pearl River Mouth,136,312.7903,312.7903,1.0,27.758818,0.1591,0.1559,272,19,90
China,ipcc_low,Gompertz,ascend,2179,Huabei,70,359.3937,359.3937,1.0,28.44411,0.1828,0.1597,324,20,80
China,ipcc_low,Gompertz,ascend,2179,Tarim,183,493.0823,493.0823,1.0,32.941085,0.2508,0.185,420,21,70
China,ipcc_low,Logistic,ascend,2050,Hailar-Temtsag,69,0.0402,0.0402,1.0,0.000845,0.0005,0.0012,1,1,150
China,ipcc_low,Logistic,ascend,2050,Sichuan,166,0.1036,0.1036,1.0,0.002175,0.0012,0.003,1,2,150
China,ipcc_low,Logistic,ascend,2050,Santanghu,158,0.1058,0.1058,1.0,0.002223,0.0012,0.0031,1,3,150
China,ipcc_low,Logistic,ascend,2050,Junggar,78,0.3654,0.3654,1.0,0.007673,0.0042,0.0106,1,4,150
China,ipcc_low,Logistic,ascend,2050,Jiuquan,77,0.4616,0.4616,1.0,0.009693,0.0052,0.0134,1,5,150
China,ipcc_low,Logistic,ascend,2050,Sanshui,157,0.5507,0.5507,1.0,0.011565,0.0063,0.016,1,6,150
China,ipcc_low,Logistic,ascend,2050,Bose,26,0.6099,0.6099,1.0,0.012809,0.0069,0.0177,1,7,150
China,ipcc_low,Logistic,ascend,2050,Qaidam,146,0.6127,0.6127,1.0,0.012866,0.007,0.0178,1,8,150
China,ipcc_low,Logistic,ascend,2050,Jianghan,76,0.6968,0.6968,1.0,0.014634,0.0079,0.0202,1,9,150
