years	Q	target	years2	Q2	target2	years3	Q3	target3	years4	Q4	target4	years5	Q5	target5		Q6	target6	years7	Q7	target7	years8	Q8	target8	years9	Q9	target9	years10	Q10	target10	Sum
0.159342864	66.1816965	2.14423925	0.248742301	117.2917097	1.334199463	0.13556259	10.12164994	0.185955344	0.193572522	44.71081673	1.466969581	0.10510411	1.008674259	0.003793641	19.42067714	9.230841849	0.424802722	0.187601837	34.70444442	0.68191478	0.165031264	1.01742376	0.006108736	0.179467261	9.337756843	0.285273763	0.099087345	12.41719513	0.018255722	6.551513002
0.177725843	130.5716249	4.034752307	0.221881025	54.53611177	0.674643468	0.138254524	8.589808778	0.184424653	0.189194543	19.12363265	0.841998545	0.199185784	1.535665311	0.03890021	19.60345352	9.391677821	0.436169851	0.151540448	15.81429233	0.267181464	0.188668651	1.014498859	0.018725884	0.071052582	1.002883099	0.001350692	0.163698909	3.046989571	0.074965954	6.573113028
0.183359576	91.90380764	3.639467824	0.247799915	17.74443868	0.815192282	0.156224942	19.45683823	0.347499286	0.162547848	37.61783944	0.788580805	0.175544334	1.002883099	0.020041689	17.4255096	73.57269745	0.616211723	0.162478806	5.311061071	0.194203467	0.192894826	1.014498859	0.021681615	0.104871067	9.638201443	0.054156219	0.167455422	3.631951455	0.086752663	6.583787575
0.186197535	92.16657876	3.762464224	0.201101906	10.12164994	0.306247513	0.186072042	50.60297428	0.802324906	0.159407809	28.28869435	0.673960042	0.124419609	1.011582367	0.002404334	16.81433957	57.7684111	0.523326859	0.138441119	3.748810377	0.111488386	0.180502023	1.011582367	0.02094437	0.168026341	14.46405527	0.265367912	0.182896865	5.295792775	0.130508271	6.599036816
0.188066998	109.7011392	4.295364891	0.241645994	5.874112172	0.351564115	0.1857918	19.23406227	0.603246597	0.178179591	11.79011061	0.508049217	0.174091591	1.011582367	0.001407216	18.83481774	5.756918053	0.265070516	0.153767792	10.53793921	0.245949292	0.196673281	4.267342877	0.052699442	0.167226207	3.012102298	0.119295357	0.187072365	8.039449408	0.161630798	6.604277441
0.169667226	155.4126907	3.772307505	0.234804066	27.09306972	0.774774272	0.114950353	5.609668974	0.098107041	0.180223204	46.41588834	1.187095866	0.129023215	1.014498859	0.002271998	10.95500534	5.756918053	0.084731981	0.159195885	4.146239776	0.154685911	0.199466972	1.008674259	0.020978393	0.188066222	9.976994894	0.339044589	0.191593994	8.394232525	0.177823322	6.61182088
0.168291797	142.2484894	3.564592349	0.216016525	8.866187966	0.368317411	0.160112781	43.19255075	0.436533471	0.197774499	19.68219446	0.929694222	0.191370824	1.900289221	0.035349554	17.67390475	47.08886575	0.625933684	0.181552107	16.55978766	0.484739665	0.173903805	1.005774511	0.002200906	0.154717318	6.842405407	0.160033553	0.126921784	1.008674259	0.011678157	6.619072973
0.158896649	96.19951754	2.560564853	0.22710724	79.51977065	0.791105669	0.197148392	22.66411863	0.784283715	0.191908801	65.19338795	1.629760217	0.167470905	1.011582367	0.010582175	19.75019224	7.502721136	0.362391874	0.196648657	6.478177796	0.311611967	0.154280722	1.008674259	0.010468109	0.147242664	3.716571871	0.106922583	0.175540019	1.580518923	0.063216602	6.630907764
0.160708757	322.7874978	3.671268413	0.239190136	6.981696894	0.404508242	0.190408937	13.9327232	0.550277107	0.165281422	35.82106837	0.814713824	0.170831009	1.014498859	0.017913591	15.65808779	3.438619297	0.129202708	0.198361493	23.59626206	0.739048808	0.179960927	1.212749049	0.02832737	0.13107006	5.205100356	0.090791493	0.19518624	7.76645009	0.185622514	6.631674068
0.168017054	154.0872109	3.621575943	0.218914088	283.0498739	0.694552911	0.193949501	10.59879065	0.478128102	0.086144928	2.827241068	0.052416849	0.190931293	1.008674259	0.011419835	18.42867727	16.99446812	0.53956933	0.184692773	50.16780576	0.69837628	0.146183922	1.002883099	0.010205256	0.1968117	13.97289262	0.452208437	0.178267373	2.007130655	0.076895451	6.635348394
0.169550804	95.92524833	3.061587304	0.22598452	10.18009751	0.453748621	0.192460126	62.61799748	0.964067143	0.1783564	39.96229419	1.075110586	0.144863006	1.011582367	0.010971023	17.91234608	10.47743714	0.387896334	0.19347198	14.92943976	0.559248727	0.177782022	1.783663102	0.029895686	0.150984443	2.265107261	0.079826051	0.116228601	1.664582507	0.023242454	6.645593928
0.168270664	232.4454749	4.102954111	0.22052362	4.110583512	0.222943457	0.169484503	8.866187966	0.315098149	0.197746573	36.23596112	1.413805622	0.186239464	1.01742376	0.005551457	13.20398946	3.792230473	0.106144533	0.153575595	7.699661237	0.212475376	0.194875495	1.023298884	0.034730343	0.141530882	1.57597523	0.052827423	0.199827423	5.658328693	0.180655376	6.647185848
0.195599714	79.6774477	3.729278741	0.219019006	6.204376933	0.306151984	0.099237203	74.85461046	0.090727009	0.197381066	26.62909083	1.16020317	0.131348041	1.011582367	0.004749418	18.78353551	30.13837136	0.712117567	0.180027608	12.13447539	0.40934362	0.197799338	1.835760217	0.045596937	0.168777494	5.57746186	0.185903535	0.092010064	1.122050757	0.011717734	6.655789716
0.189817554	136.6747215	5.006043078	0.188822343	2.6233408	0.118542278	0.171329041	7.247947748	0.281990663	0.114857184	3.190626508	0.084169454	0.182838438	1.280934379	0.026562588	13.39179238	3.914246411	0.111798573	0.197278469	27.32808201	0.765627465	0.182331068	1.540092787	0.03196008	0.179452782	4.005443985	0.169731069	0.148315722	6.534371185	0.065560045	6.661985292
0.191718601	83.87928632	3.737146478	0.239539927	11.85819273	0.590960081	0.113013594	14.33966927	0.118241383	0.180375152	12.48889836	0.543420669	0.153630998	1.011582367	0.005855627	19.06738877	57.10697716	0.866042433	0.198143514	13.15314953	0.551445585	0.199587217	2.986199234	0.052693324	0.103982839	1.002883099	0.015980606	0.198651067	5.993692023	0.181192604	6.662978791
0.14935879	213.3645389	2.655775993	0.249662703	21.83156007	0.929132336	0.182621282	36.44520606	0.696005336	0.179835293	20.61002505	0.79513865	0.130694526	1.002883099	0.007731467	13.80590352	11.75621627	0.198217031	0.198238018	100.1152244	1.018763131	0.198430653	1.011582367	0.031752915	0.195371042	7.833818286	0.325507071	0.097754266	1.002883099	0.011585029	6.66960896
0.184376423	69.47319092	3.003228034	0.238201014	38.05354305	0.898584713	0.164718029	15.10235801	0.377697874	0.198408488	67.09755217	1.880597071	0.190914856	1.005774511	0.023498752	10.94824885	2.969054397	0.063567257	0.140040528	72.10485223	0.242430766	0.180656211	5.658328693	0.037503128	0.13563229	7.310818321	0.111722187	0.134240276	3.012102298	0.040980154	6.679809937
0.161117665	350.6514168	3.821215341	0.226892935	19.96756382	0.617961135	0.187876792	13.0776326	0.511566774	0.198911267	19.79584951	0.946791731	0.193041845	1.008674259	0.003554507	18.1927384	7.459645333	0.318379185	0.137803271	17.19130428	0.198971739	0.181154245	1.002883099	0.00566627	0.182661357	5.295792775	0.216319022	0.18009042	1.115608663	0.048888946	6.689314649
0.191675468	105.1021767	4.388602335	0.17588592	3.836153476	0.130995517	0.187658445	17.74443868	0.602253289	0.16830056	67.67957368	1.022180187	0.197304885	1.005774511	0.007388438	12.58623465	5.874112172	0.120317431	0.165206981	4.27964605	0.168619162	0.199524745	2.200825688	0.048974825	0.174445508	3.478446646	0.143707369	0.169867595	1.48779514	0.05668697	6.689725523
0.194888128	120.1959726	4.982566044	0.201920991	7.247947748	0.269751294	0.197647231	42.69800679	0.996398962	0.131068251	5.790161438	0.174414378	0.182350783	1.014498859	0.013151936	9.217719777	2.615799191	0.042357107	0.110819222	2.653725294	0.058324815	0.169343328	1.08707389	0.022209197	0.152887852	2.901453762	0.099111879	0.13035956	11.19469467	0.043693968	6.701979579
0.15992383	461.2240369	3.782997461	0.1940612	15.10235801	0.304548603	0.177855916	16.84832142	0.497968118	0.172100989	64.63274679	1.104683136	0.164451349	1.014498859	0.004936782	7.746399386	1.28462744	0.020558094	0.186055648	66.71232115	0.743750946	0.194979887	1.011582367	0.007675369	0.162530052	2.101748011	0.082464555	0.184082124	9.204304925	0.153800408	6.703383473
0.179409486	159.9138568	4.525224506	0.235360375	25.79900168	0.775286724	0.167085057	9.046677784	0.309225217	0.144429712	33.81678241	0.519739765	0.190479608	2.239172346	0.035623516	12.8190475	1.883947374	0.056391055	0.191484467	8.085873296	0.364771728	0.1787976	1.01742376	0.008751585	0.104142336	2.762869296	0.040994136	0.188344216	1.664582507	0.074965968	6.7109742
0.199341706	78.10083574	3.764661669	0.237832939	6.367236595	0.368511868	0.170624976	6.744616169	0.264614625	0.183914361	29.87919153	1.046053394	0.111372283	1.023298884	0.004642955	18.95830815	10.90835944	0.456438316	0.181827909	22.86071305	0.543252722	0.198340064	1.011582367	0.019818665	0.187404369	4.815824676	0.211353991	0.134428057	2.083673687	0.037249071	6.716597277
0.180564664	58.20222852	2.50929249	0.242869358	217.1871911	1.220896857	0.178487509	36.97361997	0.644509946	0.161908606	50.4575003	0.826892787	0.155496872	1.005774511	0.00381964	17.02213602	25.28428708	0.479119078	0.191405499	40.42515213	0.768639267	0.193797201	1.008674259	0.016824915	0.175202484	2.534258797	0.107731661	0.196083053	5.295792775	0.165493992	6.743220632
0.159919539	237.815847	3.443804738	0.238829697	17.69342677	0.713554224	0.164413365	8.491457603	0.286683477	0.170869516	47.77160057	0.992027571	0.187084312	1.011582367	0.011042438	16.16866642	14.67376756	0.339375663	0.185017632	23.19216731	0.581762459	0.188532745	2.918208238	0.041691868	0.162309835	5.265387736	0.163976223	0.193508486	6.572103982	0.170642399	6.744561058
0.18380499	92.16657876	3.65092217	0.240774058	18.74209801	0.757479357	0.147250261	77.26307577	0.339581578	0.131693696	6.941612478	0.202913499	0.101947955	1.002883099	0.001971595	17.76723984	90.77985764	0.68497578	0.193401481	18.1578643	0.614195244	0.135368843	1.011582367	0.006923839	0.181402781	11.38974835	0.317639672	0.199787958	5.658328693	0.180771164	6.7573739
0.174022021	192.5234413	4.357530549	0.226358949	17.19130428	0.581154186	0.181139549	7.001825819	0.303299694	0.175395997	15.14589961	0.609781379	0.134738904	1.005774511	0.00199739	19.13064216	11.68871963	0.487979213	0.163107985	4.815824676	0.182069887	0.198308575	1.008674259	0.03087234	0.176176482	4.857598384	0.18929317	0.136129925	1.277251935	0.031518639	6.775496448
0.197539427	74.40058156	3.565195853	0.228258756	230.0596528	0.861489843	0.168546204	44.45411596	0.533179118	0.180141614	32.10899087	1.01078961	0.185851683	1.303253072	0.028528499	16.27731599	92.09606199	0.480671093	0.118484381	7.227111269	0.104209634	0.197558854	4.005443985	0.053098542	0.090753491	3.66345594	0.032082139	0.168115443	7.833818286	0.106830843	6.776075174
0.187959729	93.2251979	3.867674807	0.247110146	78.15796503	1.246661834	0.140895787	68.46346331	0.288043767	0.193123896	13.30549413	0.629220832	0.170898318	1.01742376	0.003425451	17.36536021	10.6907273	0.362121501	0.100785459	1.603434644	0.035247941	0.180627621	1.014498859	0.013760917	0.176732719	9.310912558	0.270721143	0.170697382	1.94456384	0.068074851	6.784953045
0.197729869	63.77029	3.089860337	0.23979879	18.47424257	0.746510422	0.168677457	22.53399583	0.469199281	0.180864524	30.57534336	1.006091846	0.186868753	1.322148754	0.029485032	18.29258655	22.34021106	0.592343389	0.193565702	8.491457603	0.386853244	0.199164294	1.002883099	0.028575065	0.176990575	12.48889836	0.30304987	0.1908345	4.016992078	0.135243275	6.787211762
0.194696444	100.4089259	4.402160291	0.167606561	5.691002773	0.135900184	0.158106239	26.09781517	0.388274713	0.193091839	33.81678241	1.264961854	0.193106175	8.274265122	0.04393845	10.91020385	161.4551911	0.115836624	0.183190493	4.638917021	0.20731268	0.196534196	4.242842537	0.052431238	0.134975082	4.692646659	0.095476843	0.187183728	2.071710572	0.087798399	6.794091275
0.198970107	103.61244	4.714958738	0.212555767	9.693857341	0.36304292	0.194666692	7.633446747	0.363457067	0.144401251	33.14210547	0.517875817	0.192561512	1.341318402	0.032863531	14.52481667	5.545439659	0.163581035	0.175231275	19.23406227	0.450716579	0.110215528	1.020357094	0.005133839	0.143940328	9.445910166	0.143063141	0.171766241	1.178332393	0.048079618	6.802772287
0.169700389	304.8719502	4.478927819	0.168505112	1.841052896	0.073053153	0.114223475	4.404645672	0.087746834	0.185238967	54.53611177	1.367003609	0.152910954	1.008674259	0.01236013	18.85355919	8.789941739	0.386112638	0.150618539	6.629112111	0.189441883	0.163769282	2.455260203	0.023090812	0.157737379	5.72386553	0.158122071	0.149152579	1.062322951	0.034606139	6.810465089
0.192582064	107.8378863	4.518130809	0.23318849	10.15083166	0.497120151	0.183336529	34.4059979	0.697568566	0.148030099	6.348931994	0.223780528	0.198368061	5.593542236	0.048444256	17.44836098	11.79011061	0.386686173	0.166045358	9.445910166	0.291040553	0.183638685	14.88652045	0.042403668	0.145636417	1.989870008	0.067850231	0.137021383	2.786835139	0.042396497	6.815421431
0.195670914	96.47457094	4.318836363	0.143096155	4.546366219	0.077039125	0.199797228	11.03470406	0.521984995	0.16262473	21.21200132	0.631223265	0.180107007	1.005774511	0.003461152	18.13425522	23.05901279	0.57932057	0.197165174	11.72241937	0.506067475	0.167155625	1.008674259	0.00701368	0.137432861	1.598825073	0.051510327	0.199111284	2.851765288	0.125233979	6.821690929
0.177176409	193.0739038	4.68365408	0.190920294	2.239172346	0.104434586	0.131752007	13.49840861	0.185344022	0.187624288	23.73251893	0.955693184	0.137658468	1.01742376	0.006821823	14.79262548	8.943095573	0.218375095	0.17555904	12.8907317	0.391226353	0.18447852	1.011582367	0.015289166	0.137785722	11.45551857	0.128199885	0.194053756	3.54925771	0.133313147	6.822351341
0.179227917	248.2219699	5.276770709	0.132963244	2.083673687	0.047837879	0.190265979	8.565114702	0.387220749	0.138071695	12.74313603	0.323158272	0.187076624	1.011582367	0.016612168	17.51040856	12.38149804	0.401227057	0.107696533	159.6065693	0.101078908	0.163025779	1.083948758	0.019404971	0.175428183	4.455661893	0.175651685	0.195604493	1.566926993	0.074944015	6.823906411
0.164410328	217.0511106	3.731888308	0.246844534	6.862132741	0.418903504	0.173687178	7.54604568	0.297127766	0.191000088	33.33348491	1.223916819	0.161557079	1.01742376	0.006177102	18.35046457	9.151459722	0.375682686	0.181444102	12.13447539	0.416672155	0.198171753	1.005774511	0.020649012	0.198126478	6.725226672	0.304737596	0.175643346	1.047140607	0.044659443	6.840414391
0.161243879	129.8281549	3.000639331	0.200530624	25.50360952	0.387018846	0.178352516	15.72349682	0.486102933	0.192769454	62.07950381	1.64338276	0.193878699	3.559490572	0.041497258	18.59038634	292.1570725	0.893266005	0.109799342	10.03460716	0.090961747	0.188842152	1.044130275	0.031830782	0.162456969	12.70650192	0.227902872	0.142511063	1.718140854	0.04046279	6.843065324
0.185432424	109.7011392	4.157708514	0.230151713	17.29057565	0.623786583	0.153754335	42.94456689	0.380900496	0.145608144	44.07182555	0.559477697	0.189165305	4.040188242	0.037876245	19.71949615	9.721805694	0.452987648	0.167938895	9.098917922	0.2918874	0.144977446	3.836153476	0.014816521	0.178243221	7.524352225	0.25269422	0.165745315	3.274377763	0.080641567	6.852776891
0.170329218	286.3111813	4.455863615	0.17653575	7.206334691	0.174870344	0.166058324	19.56919195	0.423143614	0.167021122	22.34021106	0.689532564	0.175394976	1.280934379	0.023019839	18.47130192	20.72903786	0.58939604	0.196985299	7.567801678	0.360519449	0.194037951	1.280934379	0.037257551	0.129469399	7.502721136	0.096494068	0.084024688	1.002883099	0.008499473	6.858596557
0.174469969	238.4958094	4.740278983	0.216052868	10.35747309	0.396646131	0.137065082	5.993692023	0.154514309	0.128968961	5.071965539	0.151842877	0.146065872	1.011582367	0.005473758	19.86564038	25.28428708	0.821622627	0.167263074	9.257455283	0.293142782	0.163209198	5.205100356	0.024098917	0.149310803	9.177844288	0.158547524	0.197168427	2.630904152	0.115688462	6.86185637
0.160120185	132.8276776	2.974539471	0.247722692	20.96912918	0.890588091	0.183560364	11.19469467	0.439578227	0.1952449	57.7684111	1.681873655	0.163560949	1.008674259	0.006628389	14.4160443	5.326373387	0.157627677	0.176316182	20.49169553	0.471356452	0.166929075	1.002883099	0.01531811	0.164578014	5.642062068	0.174896914	0.148660178	2.876502237	0.054662477	6.867069463
0.19979923	100.1226555	4.638216834	0.231899415	13.00254924	0.559236037	0.168382042	8.442705111	0.301284364	0.146908796	8.250478175	0.278384937	0.197229237	1.005774511	0.023943813	15.61020702	14.75850139	0.306171895	0.164908861	18.63449293	0.363257069	0.167923014	1.008674259	0.0100258	0.189530735	7.268844301	0.289042639	0.187936471	2.676744394	0.104626825	6.874190213
0.196579593	65.61724772	3.15419873	0.196912538	5.513601309	0.216994676	0.17603926	10.93980932	0.391133174	0.198058373	65.94848166	1.847670265	0.19645938	1.014498859	0.011508093	16.26392344	11.99553867	0.321706027	0.187395029	25.72483442	0.632493351	0.186380724	1.008674259	0.021344001	0.194621961	3.847213487	0.183312094	0.18765816	2.646096336	0.103483651	6.883844061
0.187425497	78.32414144	3.401099907	0.21024856	5.466186196	0.256083546	0.189940342	28.61634437	0.757796014	0.192194177	52.68420368	1.530424285	0.165889345	1.008674259	0.014354739	17.26746355	36.97361997	0.546725357	0.146637577	2.371885791	0.082806588	0.199523147	1.011582367	0.021327147	0.172461381	4.158193797	0.16147086	0.180297399	3.902993693	0.112162382	6.884250825
0.198621235	63.77029	3.110936736	0.181651004	1.984149508	0.087397184	0.199809234	45.09864991	1.047354021	0.186869081	14.05357924	0.636842278	0.161339568	1.008674259	0.001649263	18.91715465	67.67957368	0.875684545	0.197644373	42.45286227	0.887395101	0.143111751	1.002883099	0.010809578	0.167933879	2.843567002	0.114233521	0.175948354	7.268844301	0.122664111	6.894966337
0.191761094	91.90380764	4.007797372	0.209094833	8.491457603	0.32614531	0.199286005	85.20844125	1.176523118	0.163276847	71.2792696	0.920483892	0.148025224	1.01742376	0.009408752	15.34918763	17.24086852	0.305017269	0.145361732	4.625581012	0.141272216	0.186244095	1.005774511	0.014389658	0.054667716	1.002883099	0.003704061	0.123060961	1.008674259	0.010504649	6.915246297
