Scenario,Country,Model,Year,rate_central,cumulative_central
ipcc_low,Middle East,Gompertz,2072,0.44666882022237653,8.652177122510869
ipcc_low,Middle East,Gompertz,2073,0.45558794136534886,9.103350163765459
ipcc_low,Middle East,Gompertz,2074,0.463963336637981,9.563171731992163
ipcc_low,Middle East,Gompertz,2075,0.4717811805119222,10.031090955837113
ipcc_low,Middle East,Gompertz,2076,0.4790304116928371,10.506544525472773
ipcc_low,Middle East,Gompertz,2077,0.4857026650445313,10.98895942424129
ipcc_low,Middle East,Gompertz,2078,0.49179218719671225,11.47775558388868
ipcc_low,Middle East,Gompertz,2079,0.4972957379314458,11.972348448122359
ipcc_low,Middle East,Gompertz,2080,0.5022124794127433,12.472151431306653
ipcc_low,Middle East,Gompertz,2081,0.5065438552680361,12.976578261149331
ipcc_low,Middle East,Gompertz,2082,0.5102934614534897,13.485045196204254
ipcc_low,Middle East,Gompertz,2083,0.5134669107409569,13.99697311090128
ipcc_low,Middle East,Gompertz,2084,0.5160716925564552,14.511789442599534
ipcc_low,Middle East,Gompertz,2085,0.5181170297817149,15.028929996831588
ipcc_low,Middle East,Gompertz,2086,0.5196137340046408,15.547840608455118
ipcc_low,Middle East,Gompertz,2087,0.520574060574247,16.067978657849885
ipcc_low,Middle East,Gompertz,2088,0.5210115646832179,16.588814442586997
ipcc_low,Middle East,Gompertz,2089,0.5209409595688884,17.10983240615459
ipcc_low,Middle East,Gompertz,2090,0.5203779777929907,17.6305322263491
ipcc_low,Middle East,Gompertz,2091,0.5193392364335543,18.15042976683819
ipcc_low,Middle East,Gompertz,2092,0.517842106900176,18.66905789617285
ipcc_low,Middle East,Gompertz,2093,0.5159045899675347,19.185967179179055
ipcc_low,Middle East,Gompertz,2094,0.5135451965123368,19.70072644619857
ipcc_low,Middle East,Gompertz,2095,0.5107828343364119,20.212923246081946
ipcc_low,Middle East,Gompertz,2096,0.5076367013638636,20.72216418917145
ipcc_low,Middle East,Gompertz,2097,0.5041261854132272,21.228075186755213
ipcc_low,Middle East,Gompertz,2098,0.5002707706665938,21.730301593635044
ipcc_low,Middle East,Gompertz,2099,0.49608995088657826,22.228508260535737
ipcc_low,Middle East,Gompertz,2100,0.49160314936868904,22.72237950310256
ipcc_low,Middle East,Gompertz,2101,0.4868296455608681,23.211618994192463
ipcc_low,Middle East,Gompertz,2102,0.48178850823339653,23.69594958607168
ipcc_low,Middle East,Gompertz,2103,0.4764985350406393,24.175113068993802
ipcc_low,Middle East,Gompertz,2104,0.4709781982808428,24.648869872456206
ipcc_low,Middle East,Gompertz,2105,0.4652455966309412,25.116998715223335
ipcc_low,Middle East,Gompertz,2106,0.4593184126096537,25.5792962099704
ipcc_low,Middle East,Gompertz,2107,0.4532138755035768,26.035576428144434
ipcc_low,Middle East,Gompertz,2108,0.44694872947705255,26.485670430367016
ipcc_low,Middle East,Gompertz,2109,0.4405392065768667,26.929425767418707
ipcc_low,Middle East,Gompertz,2110,0.4340010043368548,27.366705956552842
ipcc_low,Middle East,Gompertz,2111,0.4273492676848553,27.79738993758993
ipcc_low,Middle East,Gompertz,2112,0.4205985748547262,28.22137151294627
ipcc_low,Middle East,Gompertz,2113,0.413762927008971,28.638558775454186
ipcc_low,Middle East,Gompertz,2114,0.4068557412825246,29.04887352753938
ipcc_low,Middle East,Gompertz,2115,0.3998898469651125,29.452250695034557
ipcc_low,Middle East,Gompertz,2116,0.3928774845479918,29.848637738630046
ipcc_low,Middle East,Gompertz,2117,0.38583030737055357,30.237994065692764
ipcc_low,Middle East,Gompertz,2118,0.3787593856129233,30.62029044492538
ipcc_low,Middle East,Gompertz,2119,0.37167521239214424,30.995508426089675
ipcc_low,Middle East,Gompertz,2120,0.3645877117315284,31.363639766781294
ipcc_low,Middle East,Gompertz,2121,0.3575062481851523,31.72468586801908
ipcc_low,Middle East,Gompertz,2122,0.3504396379120797,32.078657220200384
ipcc_low,Middle East,Gompertz,2123,0.3433961610075782,32.42557286077459
ipcc_low,Middle East,Gompertz,2124,0.33638357491123744,32.765459844800795
ipcc_low,Middle East,Gompertz,2125,0.32940912872438555,33.098352729381766
ipcc_low,Middle East,Gompertz,2126,0.3224795782814489,33.424293072804666
ipcc_low,Middle East,Gompertz,2127,0.3156012018318353,33.743328949069856
ipcc_low,Middle East,Gompertz,2128,0.30877981620048417,34.05551447835148
ipcc_low,Middle East,Gompertz,2129,0.302020793306362,34.360909373807196
ipcc_low,Middle East,Gompertz,2130,0.2953290769288594,34.659578505038986
ipcc_low,Middle East,Gompertz,2131,0.2887091996222335,34.95159147840243
ipcc_low,Middle East,Gompertz,2132,0.2821652996879168,35.23702223426636
ipcc_low,Middle East,Gompertz,2133,0.2757011381236713,35.51594866123974
ipcc_low,Middle East,Gompertz,2134,0.2693201154771962,35.78845222730552
ipcc_low,Middle East,Gompertz,2135,0.26302528853990154,36.05461762773328
ipcc_low,Middle East,Gompertz,2136,0.2568193868241387,36.31453244958173
ipcc_low,Middle East,Gompertz,2137,0.2507048287742461,36.56828685254934
ipcc_low,Middle East,Gompertz,2138,0.24468373766833273,36.81597326588451
ipcc_low,Middle East,Gompertz,2139,0.2387579571737978,37.05768610102741
ipcc_low,Middle East,Gompertz,2140,0.23292906652519219,37.293521479620836
ipcc_low,Middle East,Gompertz,2141,0.2271983952981784,37.52357697649896
ipcc_low,Middle East,Gompertz,2142,0.22156703775807246,37.74795137723894
ipcc_low,Middle East,Gompertz,2143,0.2160358667657537,37.96674444984102
ipcc_low,Middle East,Gompertz,2144,0.21060554722765407,38.180056730087564
ipcc_low,Middle East,Gompertz,2145,0.20527654908008475,38.38798932011986
ipcc_low,Middle East,Gompertz,2146,0.2000491598013624,38.590643699763625
ipcc_low,Middle East,Gompertz,2147,0.19492349644807316,38.7881215501289
ipcc_low,Middle East,Gompertz,2148,0.18989951721438647,38.980524589007665
ipcc_low,Middle East,Gompertz,2149,0.18497703251561579,39.16795441759278
ipcc_low,Middle East,Gompertz,2150,0.18015571559924928,39.3505123780438
ipcc_low,Middle East,Gompertz,2151,0.17543511268845102,39.528299421429665
ipcc_low,Middle East,Gompertz,2152,0.17081465266458642,39.70141598558368
ipcc_low,Middle East,Gompertz,2153,0.16629365629667048,39.869961882413875
ipcc_low,Middle East,Gompertz,2154,0.1618713450267887,40.03403619421998
ipcc_low,Middle East,Gompertz,2155,0.15754684932152122,40.19373717857786
ipcc_low,Middle East,Gompertz,2156,0.15331921660021594,40.34916218136304
ipcc_low,Middle East,Gompertz,2157,0.14918741875163125,40.50040755749551
ipcc_low,Middle East,Gompertz,2158,0.14515035925100797,40.6475685990005
ipcc_low,Middle East,Gompertz,2159,0.1412068798900529,40.79073946999169
ipcc_low,Middle East,Gompertz,2160,0.13735576713262915,40.93001314819614
ipcc_low,Middle East,Gompertz,2161,0.13359575810916693,41.06548137265324
ipcc_low,Middle East,Gompertz,2162,0.12992554626294078,41.19723459723286
ipcc_low,Middle East,Gompertz,2163,0.12634378666141105,41.32536194963123
ipcc_low,Middle East,Gompertz,2164,0.12284910098582034,41.44995119551621
ipcc_low,Middle East,Gompertz,2165,0.1194400822121564,41.571088707506696
ipcc_low,Middle East,Gompertz,2166,0.11611529899647482,41.68885943868413
ipcc_low,Middle East,Gompertz,2167,0.11287329977739892,41.8033469003469
ipcc_low,Middle East,Gompertz,2168,0.10971261660841063,41.914633143730974
ipcc_low,Middle East,Gompertz,2169,0.10663176873229746,42.02279874543306
ipcc_low,Middle East,Gompertz,2170,0.1036292659098558,42.12792279628414
ipcc_low,Middle East,Gompertz,2171,0.10070361151465013,42.23008289343396
ipcc_low,Middle East,Gompertz,2172,0.09785330540531947,42.329355135417956
ipcc_low,Middle East,Gompertz,2173,0.09507684658658741,42.42581411999003
ipcc_low,Middle East,Gompertz,2174,0.09237273566979584,42.51953294451512
ipcc_low,Middle East,Gompertz,2175,0.08973947714342703,42.61058320872656
ipcc_low,Middle East,Gompertz,2176,0.08717558146372648,42.69903501966301
ipcc_low,Middle East,Gompertz,2177,0.08467956697517394,42.78495699861033
ipcc_low,Middle East,Gompertz,2178,0.08224996167019277,42.86841628988263
ipcc_low,Middle East,Gompertz,2179,0.07988530479712087,42.9494785712865
ipcc_low,Australia,Logistic,2030,0.002648351406330048,0.0619
ipcc_low,Australia,Logistic,2031,0.0027641030468918055,0.06460581469960186
ipcc_low,Australia,Logistic,2032,0.002884912492234583,0.06742989192613941
ipcc_low,Australia,Logistic,2033,0.003011000623384471,0.0703773991389706
ipcc_low,Australia,Logistic,2034,0.003142597956691721,0.07345372946193295
ipcc_low,Australia,Logistic,2035,0.0032799450631762752,0.07666451152685842
ipcc_low,Australia,Logistic,2036,0.0034232930060372805,0.08001561974545231
ipcc_low,Australia,Logistic,2037,0.0035729037971056255,0.08351318502808669
ipcc_low,Australia,Logistic,2038,0.0037290508730512223,0.08716360596885497
ipcc_low,Australia,Logistic,2039,0.003892019592190781,0.09097356051706189
ipcc_low,Australia,Logistic,2040,0.00406210775277723,0.09495001815618723
ipcc_low,Australia,Logistic,2041,0.004239626133688693,0.09910025261226058
ipcc_low,Australia,Logistic,2042,0.004424899058473188,0.1034318551145218
ipcc_low,Australia,Logistic,2043,0.004618264983744961,0.10795274823221714
ipcc_low,Australia,Logistic,2044,0.004820077112969657,0.11267120031239801
ipcc_low,Australia,Logistic,2045,0.0050307040367184265,0.11759584054464747
ipcc_low,Australia,Logistic,2046,0.005250530400515672,0.12273567467976215
ipcc_low,Australia,Logistic,2047,0.005479957601451349,0.1281001014305645
ipcc_low,Australia,Logistic,2048,0.005719404514776837,0.13369892958421553
ipcc_low,Australia,Logistic,2049,0.0059693082517532315,0.1395423958566419
ipcc_low,Australia,Logistic,2050,0.006230124950072645,0.14564118352098535
ipcc_low,Australia,Logistic,2051,0.006502330598226779,0.15200644184333037
ipcc_low,Australia,Logistic,2052,0.00678642189525269,0.15864980636036746
ipcc_low,Australia,Logistic,2053,0.007082917147343355,0.16558342003510826
ipcc_low,Australia,Logistic,2054,0.007392357202870438,0.17281995532828562
ipcc_low,Australia,Logistic,2055,0.007715306427428603,0.1803726372246507
ipcc_low,Australia,Logistic,2056,0.008052353720574838,0.1882552672550194
ipcc_low,Australia,Logistic,2057,0.008404113576002691,0.19648224855662813
ipcc_low,Australia,Logistic,2058,0.00877122718695998,0.2050686120161318
ipcc_low,Australia,Logistic,2059,0.009154363598789562,0.21403004354142077
ipcc_low,Australia,Logistic,2060,0.009554220910546321,0.2233829125103521
ipcc_low,Australia,Logistic,2061,0.009971527527719225,0.23314430144647685
ipcc_low,Australia,Logistic,2062,0.010407043468165816,0.24333203697391692
ipcc_low,Australia,Logistic,2063,0.010861561723447375,0.25396472210569165
ipcc_low,Australia,Logistic,2064,0.011335909677836247,0.2650617699220218
ipcc_low,Australia,Logistic,2065,0.011830950587353062,0.2766434386974565
ipcc_low,Australia,Logistic,2066,0.012347585121279913,0.2887308685380675
ipcc_low,Australia,Logistic,2067,0.012886752968686853,0.30134611959244767
ipcc_low,Australia,Logistic,2068,0.01344943451260281,0.31451221190283546
ipcc_low,Australia,Logistic,2069,0.0140366525745583,0.32825316696536444
ipcc_low,Australia,Logistic,2070,0.014649474232326315,0.3425940510712152
ipcc_low,Australia,Logistic,2071,0.015289012713789154,0.3575610205033227
ipcc_low,Australia,Logistic,2072,0.01595642936996291,0.373181368666272
ipcc_low,Australia,Logistic,2073,0.016652935730317765,0.38948357523010074
ipcc_low,Australia,Logistic,2074,0.017379795643640856,0.4064973573719181
ipcc_low,Australia,Logistic,2075,0.0181383275077996,0.42425372320255217
ipcc_low,Australia,Logistic,2076,0.018929906591876322,0.44278502746885173
ipcc_low,Australia,Logistic,2077,0.01975596745426039,0.46212502962579893
ipcc_low,Australia,Logistic,2078,0.020618006460400816,0.48230895437623017
ipcc_low,Australia,Logistic,2079,0.021517584404040863,0.5033735547797262
ipcc_low,Australia,Logistic,2080,0.022456329235876538,0.5253571780361179
ipcc_low,Australia,Logistic,2081,0.02343593890370143,0.5482998340530465
ipcc_low,Australia,Logistic,2082,0.024458184308222972,0.572243266911154
ipcc_low,Australia,Logistic,2083,0.025524912378857147,0.5972310293447127
ipcc_low,Australia,Logistic,2084,0.026638049273931586,0.6233085603598799
ipcc_low,Australia,Logistic,2085,0.02779960370984916,0.6505232661172523
ipcc_low,Australia,Logistic,2086,0.02901167042388558,0.6789246042100062
ipcc_low,Australia,Logistic,2087,0.030276433775414363,0.7085641714736433
ipcc_low,Australia,Logistic,2088,0.031596171490470934,0.7394957954682186
ipcc_low,Australia,Logistic,2089,0.03297325855468223,0.7717756297788909
ipcc_low,Australia,Logistic,2090,0.034410171259700584,0.8054622532857221
ipcc_low,Australia,Logistic,2091,0.035909491408387305,0.8406167735588449
ipcc_low,Australia,Logistic,2092,0.03747391068409359,0.8773029345404091
ipcc_low,Australia,Logistic,2093,0.039106235189482384,0.9155872286801295
ipcc_low,Australia,Logistic,2094,0.04080939016042128,0.9555390136967176
ipcc_low,Australia,Logistic,2095,0.04258642486055706,0.9972306341430835
ipcc_low,Australia,Logistic,2096,0.044440517662249754,1.0407375479588152
ipcc_low,Australia,Logistic,2097,0.04637498131960072,1.0861384581991538
ipcc_low,Australia,Logistic,2098,0.04839326843935261,1.1335154501354585
ipcc_low,Australia,Logistic,2099,0.05049897715546491,1.1829541339279164
ipcc_low,Australia,Logistic,2100,0.05269585701317881,1.234543793077096
ipcc_low,Australia,Logistic,2101,0.054987815068373476,1.2883775388667227
ipcc_low,Australia,Logistic,2102,0.0573789222079822,1.3445524710158636
ipcc_low,Australia,Logistic,2103,0.059873419697178125,1.4031698447644443
ipcc_low,Australia,Logistic,2104,0.06247572595895025,1.464335244621675
ipcc_low,Australia,Logistic,2105,0.06519044359157243,1.528158765012556
ipcc_low,Australia,Logistic,2106,0.06802236662931165,1.5947551980630263
ipcc_low,Australia,Logistic,2107,0.07097648805152783,1.6642442287695964
ipcc_low,Australia,Logistic,2108,0.07405800754508024,1.7367506378043422
ipcc_low,Australia,Logistic,2109,0.07727233952466776,1.8124045122108945
ipcc_low,Australia,Logistic,2110,0.08062512141539141,1.8913414642515347
ipcc_low,Australia,Logistic,2111,0.08412222220143016,1.9737028586696175
ipcc_low,Australia,Logistic,2112,0.08776975124425541,2.059636048635155
ipcc_low,Australia,Logistic,2113,0.09157406737327911,2.1492946206446337
ipcc_low,Australia,Logistic,2114,0.09554178825121525,2.2428386486486627
ipcc_low,Australia,Logistic,2115,0.09967980001573948,2.34043495768303
ipcc_low,Australia,Logistic,2116,0.10399526719824141,2.44225739727995
ipcc_low,Australia,Logistic,2117,0.10849564291956922,2.548487124936583
ipcc_low,Australia,Logistic,2118,0.11318867936166734,2.6593128999174085
ipcc_low,Australia,Logistic,2119,0.11808243851287914,2.7749313876652866
ipcc_low,Australia,Logistic,2120,0.12318530318343382,2.8955474750932613
ipcc_low,Australia,Logistic,2121,0.12850598828623752,3.021374597024988
ipcc_low,Australia,Logistic,2122,0.13405355237653296,3.1526350740459668
ipcc_low,Australia,Logistic,2123,0.13983740944227377,3.2895604620205736
ipcc_low,Australia,Logistic,2124,0.1458673409351524,3.432391913520695
ipcc_low,Australia,Logistic,2125,0.15215350803012545,3.5813805514007626
ipcc_low,Australia,Logistic,2126,0.158706464098964,3.7367878547406113
ipcc_low,Australia,Logistic,2127,0.16553716738082333,3.898886057361954
ipcc_low,Australia,Logistic,2128,0.17265699383003658,4.067958559105797
ipcc_low,Australia,Logistic,2129,0.18007775011829127,4.244300350036866
ipcc_low,Australia,Logistic,2130,0.18781168676501955,4.428218447716665
ipcc_low,Australia,Logistic,2131,0.19587151136619518,4.620032347658755
ipcc_low,Australia,Logistic,2132,0.20427040188778028,4.82007448704817
ipcc_low,Australia,Logistic,2133,0.213022019985757,5.028690721770878
ipcc_low,Australia,Logistic,2134,0.22214052431001974,5.246240816759025
ipcc_low,Australia,Logistic,2135,0.23164058374433827,5.473098949612295
ipcc_low,Australia,Logistic,2136,0.2415373905291321,5.709654227405287
ipcc_low,Australia,Logistic,2137,0.25184667320788967,5.956311216534712
ipcc_low,Australia,Logistic,2138,0.26258470933169004,6.213490485397806
ipcc_low,Australia,Logistic,2139,0.27376833784942556,6.4816291596243945
ipcc_low,Australia,Logistic,2140,0.285414971103959,6.761181489509176
ipcc_low,Australia,Logistic,2141,0.29754260634654073,7.052619429206926
ipcc_low,Australia,Logistic,2142,0.3101698366733451,7.356433227161522
ipcc_low,Australia,Logistic,2143,0.32331586127895423,7.673132027139181
ipcc_low,Australia,Logistic,2144,0.33700049491196216,8.003244479126199
ipcc_low,Australia,Logistic,2145,0.3512441764076197,8.347319359231722
ipcc_low,Australia,Logistic,2146,0.36606797616153586,8.705926197605418
ipcc_low,Australia,Logistic,2147,0.3814936023969201,9.079655913238485
ipcc_low,Australia,Logistic,2148,0.39754340606563976,9.469121454362632
ipcc_low,Australia,Logistic,2149,0.41424038421051407,9.874958442995627
ipcc_low,Australia,Logistic,2150,0.43160818160275516,10.297825822002833
ipcc_low,Australia,Logistic,2151,0.4496710904543025,10.738406502850964
ipcc_low,Australia,Logistic,2152,0.4684540479900025,11.197408012022542
ipcc_low,Australia,Logistic,2153,0.487982631649202,11.675563133837231
ipcc_low,Australia,Logistic,2154,0.5082830516703531,12.173630547187376
ipcc_low,Australia,Logistic,2155,0.5293821407957631,12.692395453440907
ipcc_low,Australia,Logistic,2156,0.551307340816689,13.232670192493124
ipcc_low,Australia,Logistic,2157,0.5740866856616911,13.795294843660722
ipcc_low,Australia,Logistic,2158,0.597748780713589,14.381137807805496
ipcc_low,Australia,Logistic,2159,0.6223227780226319,14.991096366751396
ipcc_low,Australia,Logistic,2160,0.6478383470657894,15.62609721571786
ipcc_low,Australia,Logistic,2161,0.6743256406844624,16.287096964133
ipcc_low,Australia,Logistic,2162,0.7018152558156973,16.975082599813916
ipcc_low,Australia,Logistic,2163,0.7303381886153261,17.691071911108466
ipcc_low,Australia,Logistic,2164,0.7599257835556189,18.436113861182807
ipcc_low,Australia,Logistic,2165,0.7906096760653132,19.211288908214293
ipcc_low,Australia,Logistic,2166,0.8224217282666302,20.017709264810627
ipcc_low,Australia,Logistic,2167,0.8553939573524209,20.856519089524486
ipcc_low,Australia,Logistic,2168,0.8895584561373782,21.72889460287164
ipcc_low,Australia,Logistic,2169,0.9249473053106887,22.636044119790327
ipcc_low,Australia,Logistic,2170,0.9615924769141843,23.57920799000598
ipcc_low,Australia,Logistic,2171,0.9995257285704179,24.559658437288487
ipcc_low,Australia,Logistic,2172,1.0387784879898267,25.5786992881159
ipcc_low,Australia,Logistic,2173,1.0793817272958823,26.637665579792277
ipcc_low,Australia,Logistic,2174,1.1213658267225122,27.737923037613182
ipcc_low,Australia,Logistic,2175,1.1647604272599088,28.880867410236885
ipcc_low,Australia,Logistic,2176,1.2095942718538828,30.067923652009725
ipcc_low,Australia,Logistic,2177,1.2558950348009588,31.300544940616742
ipcc_low,Australia,Logistic,2178,1.303689139027347,32.58021151809325
ipcc_low,Australia,Logistic,2179,1.3530015609955661,33.90842934294771
ipcc_low,Australia,Gompertz,2030,0.0028649720664320603,0.061899999999999955
ipcc_low,Australia,Gompertz,2031,0.002984946942015503,0.06482460721627871
ipcc_low,Australia,Gompertz,2032,0.0031092097201530205,0.06787132315888661
ipcc_low,Australia,Gompertz,2033,0.003237882778658856,0.07104449672394865
ipcc_low,Australia,Gompertz,2034,0.00337109084350534,0.07434860035880905
ipcc_low,Australia,Gompertz,2035,0.0035089609963101904,0.07778823241403379
ipcc_low,Australia,Gompertz,2036,0.0036516226805983704,0.0813681195022898
ipcc_low,Australia,Gompertz,2037,0.0037992077068086812,0.08509311886286239
ipcc_low,Australia,Gompertz,2038,0.003951850256015633,0.08896822073053708
ipcc_low,Australia,Gompertz,2039,0.004109686882338149,0.09299855070755125
ipcc_low,Australia,Gompertz,2040,0.004272856514007015,0.09718937213728471
ipcc_low,Australia,Gompertz,2041,0.004441500453063942,0.10154608847833599
ipcc_low,Australia,Gompertz,2042,0.0046157623736658515,0.10607424567760357
ipcc_low,Australia,Gompertz,2043,0.004795788318968647,0.11077953454096107
ipcc_low,Australia,Gompertz,2044,0.00498172669656592,0.11566779310009918
ipcc_low,Australia,Gompertz,2045,0.005173728272458402,0.12074500897406855
ipcc_low,Australia,Gompertz,2046,0.005371946163531599,0.12601732172405347
ipcc_low,Australia,Gompertz,2047,0.0055765358285192945,0.13149102519986475
ipcc_low,Australia,Gompertz,2048,0.005787655057432048,0.1371725698766302
ipcc_low,Australia,Gompertz,2049,0.006005463959430754,0.14306856518013922
ipcc_low,Australia,Gompertz,2050,0.00623012494912633,0.14918578179927552
ipcc_low,Australia,Gompertz,2051,0.006461802731287587,0.15553115398395323
ipcc_low,Australia,Gompertz,2052,0.006700664283940785,0.16211178182695984
ipcc_low,Australia,Gompertz,2053,0.0069468788398451865,0.16893493352808772
ipcc_low,Australia,Gompertz,2054,0.007200617866330251,0.1760080476389223
ipcc_low,Australia,Gompertz,2055,0.007462055043481325,0.1833387352866427
ipcc_low,Australia,Gompertz,2056,0.007731366240661986,0.19093478237518002
ipcc_low,Australia,Gompertz,2057,0.0080087294913621,0.19880415176205662
ipcc_low,Australia,Gompertz,2058,0.008294324966362543,0.20695498540923787
ipcc_low,Australia,Gompertz,2059,0.008588334945208206,0.21539560650629969
ipcc_low,Australia,Gompertz,2060,0.008890943785982642,0.22413452156422153
ipcc_low,Australia,Gompertz,2061,0.009202337893378943,0.23318042247810375
ipcc_low,Australia,Gompertz,2062,0.00952270568506267,0.24254218855709928
ipcc_low,Australia,Gompertz,2063,0.009852237556324295,0.25222888851985753
ipcc_low,Australia,Gompertz,2064,0.010191125843019634,0.2622497824537593
ipcc_low,Australia,Gompertz,2065,0.01053956478279862,0.2726143237362413
ipcc_low,Australia,Gompertz,2066,0.010897750474623717,0.2833321609164907
ipcc_low,Australia,Gompertz,2067,0.011265880836581045,0.2944131395558058
ipcc_low,Australia,Gompertz,2068,0.01164415556198855,0.3058673040249155
ipcc_low,Australia,Gompertz,2069,0.012032776073806992,0.3177048992565578
ipcc_low,Australia,Gompertz,2070,0.012431945477361097,0.32993637245162355
ipcc_low,Australia,Gompertz,2071,0.012841868511379494,0.3425723747371796
ipcc_low,Australia,Gompertz,2072,0.013262751497363714,0.35562376277469687
ipcc_low,Australia,Gompertz,2073,0.013694802287297747,0.36910160031681544
ipcc_low,Australia,Gompertz,2074,0.014138230209711304,0.38301715971099476
ipcc_low,Australia,Gompertz,2075,0.014593246014111317,0.3973819233484112
ipcc_low,Australia,Gompertz,2076,0.015060061813797621,0.4122075850564776
ipcc_low,Australia,Gompertz,2077,0.015538891027080086,0.42750605143337383
ipcc_low,Australia,Gompertz,2078,0.016029948316916436,0.4432894431230117
ipcc_low,Australia,Gompertz,2079,0.016533449528990538,0.4595700960288479
ipcc_low,Australia,Gompertz,2080,0.01704961162825306,0.4763605624650066
ipcc_low,Australia,Gompertz,2081,0.017578652633947693,0.49367361224318684
ipcc_low,Australia,Gompertz,2082,0.018120791553147216,0.5115222336938465
ipcc_low,Australia,Gompertz,2083,0.01867624831282529,0.5299196346201885
ipcc_low,Australia,Gompertz,2084,0.01924524369049103,0.5488792431834947
ipcc_low,Australia,Gompertz,2085,0.019827999243415294,0.5684147087183928
ipcc_low,Australia,Gompertz,2086,0.02042473723647805,0.5885399024766569
ipcc_low,Australia,Gompertz,2087,0.02103568056866823,0.609268918298175
ipcc_low,Australia,Gompertz,2088,0.02166105269826834,0.6306160732077593
ipcc_low,Australia,Gompertz,2089,0.022301077566757616,0.652595907936497
ipcc_low,Australia,Gompertz,2090,0.022955979521468474,0.675223187366377
ipcc_low,Australia,Gompertz,2091,0.023625983237032414,0.6985129008969659
ipcc_low,Australia,Gompertz,2092,0.02431131363565256,0.72248026273294
ipcc_low,Australia,Gompertz,2093,0.025012195806241238,0.7471407120913177
ipcc_low,Australia,Gompertz,2094,0.02572885492246203,0.772509913327279
ipcc_low,Australia,Gompertz,2095,0.026461516159717046,0.7986037559774993
ipcc_low,Australia,Gompertz,2096,0.027210404611120665,0.825438354719954
ipcc_low,Australia,Gompertz,2097,0.02797574520250273,0.8530300492492122
ipcc_low,Australia,Gompertz,2098,0.02875776260648466,0.8813954040662697
ipcc_low,Australia,Gompertz,2099,0.029556681155672736,0.9105512081820013
ipcc_low,Australia,Gompertz,2100,0.030372724755014513,0.940514474733399
ipcc_low,Australia,Gompertz,2101,0.031206116793364193,0.9713024405117572
ipcc_low,Australia,Gompertz,2102,0.03205708005430419,1.0029325654020478
ipcc_low,Australia,Gompertz,2103,0.032925836626270966,1.0354225317327694
ipcc_low,Australia,Gompertz,2104,0.03381260781203367,1.0687902435355963
ipcc_low,Australia,Gompertz,2105,0.03471761403757467,1.103053825714191
ipcc_low,Australia,Gompertz,2106,0.03564107476042245,1.1382316231216318
ipcc_low,Australia,Gompertz,2107,0.03658320837748737,1.1743421995459211
ipcc_low,Australia,Gompertz,2108,0.03754423213245096,1.2114043366030856
ipcc_low,Australia,Gompertz,2109,0.03852436202276161,1.2494370325374895
ipcc_low,Australia,Gompertz,2110,0.039523812706287395,1.2884595009289388
ipcc_low,Australia,Gompertz,2111,0.04054279740768037,1.32849116930632
ipcc_low,Australia,Gompertz,2112,0.041581527824503944,1.369551677667456
ipcc_low,Australia,Gompertz,2113,0.04264021403317768,1.4116608769050036
ipcc_low,Australia,Gompertz,2114,0.043719064394792936,1.454838827138231
ipcc_low,Australia,Gompertz,2115,0.0448182854608534,1.4991057959505598
ipcc_low,Australia,Gompertz,2116,0.04593808187899464,1.5444822565328329
ipcc_low,Australia,Gompertz,2117,0.04707865629873752,1.5909888857323287
ipcc_low,Australia,Gompertz,2118,0.04824020927732927,1.6386465620075494
ipcc_low,Australia,Gompertz,2119,0.04942293918572749,1.6874763632889247
ipcc_low,Australia,Gompertz,2120,0.05062704211478147,1.7374995647455977
ipcc_low,Australia,Gompertz,2121,0.05185271178166553,1.7887376364585084
ipcc_low,Australia,Gompertz,2122,0.05310013943661886,1.8412122410000622
ipcc_low,Australia,Gompertz,2123,0.054369513770046535,1.8949452309207087
ipcc_low,Australia,Gompertz,2124,0.055661020820036065,1.9499586461428358
ipcc_low,Australia,Gompertz,2125,0.05697484388034339,2.006274711262398
ipcc_low,Australia,Gompertz,2126,0.058311163408902585,2.063915832758795
ipcc_low,Australia,Gompertz,2127,0.059670156936912785,2.122904596113542
ipcc_low,Australia,Gompertz,2128,0.06105199897855588,2.1832637628383496
ipcc_low,Australia,Gompertz,2129,0.06245686094139722,2.2450162674132255
ipcc_low,Australia,Gompertz,2130,0.06388491103752347,2.3081852141353894
ipcc_low,Australia,Gompertz,2131,0.06533631419546776,2.372793873879669
ipcc_low,Australia,Gompertz,2132,0.06681123197297541,2.4388656807712614
ipcc_low,Australia,Gompertz,2133,0.06830982247066088,2.506424228771706
ipcc_low,Australia,Gompertz,2134,0.06983224024660621,2.57549326817897
ipcc_low,Australia,Gompertz,2135,0.07137863623195079,2.6460967020426134
ipcc_low,Australia,Gompertz,2136,0.07294915764752284,2.7182585824950882
ipcc_low,Australia,Gompertz,2137,0.07454394792156013,2.7920031070001907
ipcc_low,Australia,Gompertz,2138,0.07616314660856816,2.8673546145197957
ipcc_low,Australia,Gompertz,2139,0.07780688930936358,2.944337581600062
ipcc_low,Australia,Gompertz,2140,0.07947530759234814,3.0229766183782525
ipcc_low,Australia,Gompertz,2141,0.08116852891606016,3.103296464511515
ipcc_low,Australia,Gompertz,2142,0.08288667655304653,3.18532198502881
ipcc_low,Australia,Gompertz,2143,0.08462986951510111,3.2690781661074566
ipcc_low,Australia,Gompertz,2144,0.0863982224799103,3.3545901107755536
