Scenario,Model,Year,rate_p5,rate_p25,rate_p50,rate_p75,rate_p95,n_countries_included,n_countries_total,countries_excluded,is_complete
us1gt,Gompertz,2076,3.663726530687781,5.295214218200701,6.799469013914318,8.436303562656882,11.488938447964173,10,10,,True
us1gt,Gompertz,2077,3.6361573310192052,5.294268359771287,6.807846870996983,8.472740792253205,11.551042482904782,10,10,,True
us1gt,Gompertz,2078,3.6357487568274944,5.277071902983096,6.809486697898149,8.492878375374252,11.59799136781888,10,10,,True
us1gt,Gompertz,2079,3.5848007894029505,5.254572189019639,6.8067203643883785,8.477180595086587,11.601358101748572,10,10,,True
us1gt,Gompertz,2080,3.5270839039262327,5.214713182750138,6.798222940962535,8.483230991627945,11.632031874809561,10,10,,True
us1gt,Gompertz,2081,3.4878376455978515,5.195691031039702,6.783205088085197,8.494671379523933,11.635662683678568,10,10,,True
us1gt,Gompertz,2082,3.446565791111191,5.1431647771625,6.752575267644131,8.463471941908505,11.60894643624183,10,10,,True
us1gt,Gompertz,2083,3.374857150115055,5.108726942556251,6.711737081533268,8.449909937096677,11.545790826871979,10,10,,True
us1gt,Gompertz,2084,3.3030042714391503,5.054073536456032,6.684329774984886,8.39870445178834,11.478353494834273,10,10,,True
us1gt,Gompertz,2085,3.240257905878888,4.983478532123275,6.630089496628644,8.340149941180936,11.428912795437562,10,10,,True
us1gt,Gompertz,2086,3.1665283080968867,4.9253869633738425,6.564275340441062,8.261165315637587,11.398466450939726,10,10,,True
us1gt,Gompertz,2087,3.094376154046345,4.854947095624961,6.4995988839819745,8.22597333123532,11.315611354565934,10,10,,True
us1gt,Gompertz,2088,3.0377415517244963,4.775808096170486,6.429090205366052,8.170624852079213,11.24266897770423,10,10,,True
us1gt,Gompertz,2089,2.984991293361163,4.7221810308311,6.355160313582477,8.139739801990917,11.1550959210384,10,10,,True
us1gt,Gompertz,2090,2.9298991744864535,4.652174708744773,6.263874500464638,8.060645296347882,11.039736804062045,10,10,,True
us1gt,Gompertz,2091,2.874126065058166,4.572714578740006,6.176006561608605,7.955115622684415,10.935403401160299,10,10,,True
us1gt,Gompertz,2092,2.8185011822513064,4.516343739454731,6.092839232095196,7.856469059515669,10.83254705789564,10,10,,True
us1gt,Gompertz,2093,2.7536720462060282,4.439527734161481,6.024805165867093,7.779360948695559,10.691980555789113,10,10,,True
us1gt,Gompertz,2094,2.685441349891049,4.370062738986613,5.932645527769268,7.685263530641013,10.557315320486504,10,10,,True
us1gt,Gompertz,2095,2.6175896197739728,4.28378328726013,5.866990693003222,7.595277923497316,10.451526917730538,10,10,,True
us1gt,Gompertz,2096,2.5501506673929963,4.209806067454359,5.76919945663641,7.485800947344631,10.293430421824388,10,10,,True
us1gt,Gompertz,2097,2.4832296268927676,4.1241942914195135,5.672965541915606,7.401551189738635,10.107083239749949,10,10,,True
us1gt,Gompertz,2098,2.4169226406882425,4.049209908519596,5.585196559389667,7.248768102205165,9.960730347446372,10,10,,True
us1gt,Gompertz,2099,2.3561506329031774,3.9571473893950513,5.493025947630581,7.144646697238911,9.820993463828799,10,10,,True
us1gt,Gompertz,2100,2.3032201737677793,3.8865213583955796,5.381964174365785,7.00422932991607,9.692126653862113,10,10,,True
us1gt,Gompertz,2101,2.243683618146112,3.8050910646270735,5.271266264500456,6.8781771003011105,9.549770446932483,10,10,,True
us1gt,Gompertz,2102,2.190550329721146,3.720385973563642,5.145259469367209,6.777247523138209,9.377269141982168,10,10,,True
us1gt,Gompertz,2103,2.1296034518135,3.63666938855592,5.019416157759718,6.661771088879007,9.223184017475148,10,10,,True
us1gt,Gompertz,2104,2.0629005795636846,3.5615951668961703,4.905926599041974,6.542605118475296,9.069315853322761,10,10,,True
us1gt,Gompertz,2105,2.0109678653551106,3.4748201683783564,4.796864508215615,6.418400280367494,8.936733730787033,10,10,,True
us1gt,Gompertz,2106,1.964225587366503,3.394265326740167,4.6838111070503325,6.311879113936995,8.78752993895786,10,10,,True
us1gt,Gompertz,2107,1.9021831974234396,3.311117229448678,4.585445773552776,6.194814385643555,8.601060193533153,10,10,,True
us1gt,Gompertz,2108,1.8414757856398825,3.2391349388561945,4.477101164725733,6.080640200428799,8.440948470865024,10,10,,True
us1gt,Gompertz,2109,1.782492700382673,3.1657978338220856,4.382355306983863,5.941746617893809,8.279825884541992,10,10,,True
us1gt,Gompertz,2110,1.7254825368593003,3.0926929212580014,4.2883896101989105,5.8284985649716035,8.118259966460473,10,10,,True
us1gt,Gompertz,2111,1.676860884024918,3.022474030544696,4.1856084769002795,5.691905610031652,7.956071529445151,10,10,,True
us1gt,Gompertz,2112,1.637775496031037,2.9527020485364854,4.091080105236654,5.566527139870676,7.7860631397159255,10,10,,True
us1gt,Gompertz,2113,1.5853299971239356,2.8820621454631965,3.9842489788761,5.435125512843161,7.606403410319669,10,10,,True
us1gt,Gompertz,2114,1.5303653119601746,2.808678782882646,3.8902683608293116,5.300131216207856,7.4108559187329135,10,10,,True
us1gt,Gompertz,2115,1.4769549711399261,2.7234385013225326,3.7922770388221245,5.166070276629495,7.222121393223118,10,10,,True
us1gt,Gompertz,2116,1.425097371407442,2.651372946072705,3.689854653155945,5.0360057387352075,7.056454230703478,10,10,,True
us1gt,Gompertz,2117,1.375416409116652,2.574233947911803,3.59545353965348,4.914790124325857,6.9150958015404544,10,10,,True
us1gt,Gompertz,2118,1.3382975159236763,2.504881820016431,3.500450980931065,4.78576997860534,6.754597394083759,10,10,,True
us1gt,Gompertz,2119,1.304582407918775,2.441983705096766,3.4051049950843764,4.663960689223676,6.609733840116697,10,10,,True
us1gt,Gompertz,2120,1.271502331261379,2.3752383899018055,3.3024094663810515,4.540583304799327,6.464162715724877,10,10,,True
us1gt,Gompertz,2121,1.2390587201054757,2.314884533500927,3.2067983998928864,4.42583651710114,6.31992949299735,10,10,,True
us1gt,Gompertz,2122,1.203772642277671,2.2460207562355636,3.115876295138835,4.315664009193078,6.170344279417661,10,10,,True
us1gt,Gompertz,2123,1.1629174475451376,2.178200185673006,3.0317968466381977,4.2155172811640105,6.01086489004323,10,10,,True
us1gt,Gompertz,2124,1.1304641837973557,2.1163747987489008,2.9579421955150593,4.11808539813805,5.856076633063719,10,10,,True
us1gt,Gompertz,2125,1.0955767091056086,2.0543549766027125,2.8693234029728454,4.020695600346002,5.7167571807513635,10,10,,True
us1gt,Gompertz,2126,1.0557214926195535,1.99010129857063,2.7960255969963135,3.921077315242226,5.596575072128269,10,10,,True
us1gt,Gompertz,2127,1.0173093659842707,1.932770106871545,2.7151451803375393,3.8232344319142095,5.477229557953233,10,10,,True
us1gt,Gompertz,2128,0.9804473537902094,1.8671864733118,2.636761628878936,3.7301084330303893,5.357259653778508,10,10,,True
us1gt,Gompertz,2129,0.9448268751254215,1.8053892489938006,2.557752474965297,3.63577508525251,5.2281519901922655,10,10,,True
us1gt,Gompertz,2130,0.9137693234506787,1.7441380976785046,2.4848337819530872,3.536628737129905,5.099911213086426,10,10,,True
us1gt,Gompertz,2131,0.8810841379107827,1.6866449907681327,2.4195858009277593,3.4391591552737673,4.971383360603826,10,10,,True
us1gt,Gompertz,2132,0.8478308344468171,1.6358023152446473,2.3499775502155464,3.338319843479947,4.851263253516106,10,10,,True
us1gt,Gompertz,2133,0.8142896847755057,1.580738319195151,2.2823249001856283,3.2458739106715444,4.732025979979438,10,10,,True
us1gt,Gompertz,2134,0.7827810657192195,1.5292642423954992,2.2151981248677277,3.156692632870134,4.611195091222601,10,10,,True
us1gt,Gompertz,2135,0.753594463275495,1.4853907155288788,2.1559634067508497,3.0840741505327878,4.506221004969664,10,10,,True
us1gt,Gompertz,2136,0.7261055728027445,1.4362983553653472,2.0862158916293057,3.0002404580385464,4.407251465860747,10,10,,True
us1gt,Gompertz,2137,0.6986635572682809,1.3906428863168148,2.0248428135168837,2.9139044610481477,4.302637896157243,10,10,,True
us1gt,Gompertz,2138,0.6725467943498397,1.3463617309306697,1.9640312529733306,2.8345712686947206,4.197342030174393,10,10,,True
us1gt,Gompertz,2139,0.6484620839437062,1.301968579105822,1.9066493634640722,2.7496474779250857,4.090159701357076,10,10,,True
us1gt,Gompertz,2140,0.627737968234684,1.2592875937598353,1.8478876013667025,2.674475747729021,3.97087179148163,10,10,,True
us1gt,Gompertz,2141,0.6093009673577229,1.2196108294143415,1.789085325663082,2.6099824966495486,3.8589877776205803,10,10,,True
us1gt,Gompertz,2142,0.5877393849397986,1.1824226251868448,1.7325984778047518,2.529348230736985,3.7632428844579815,10,10,,True
us1gt,Gompertz,2143,0.5687067263137503,1.1423144667783947,1.6789509190293823,2.4621517275350975,3.6606038835369636,10,10,,True
us1gt,Gompertz,2144,0.5501359520780953,1.1055315224629725,1.6310322288747743,2.397049005899384,3.557895215061516,10,10,,True
us1gt,Gompertz,2145,0.5320637471480019,1.0699186216029783,1.5826078264798706,2.3272035630743084,3.456221658431063,10,10,,True
us1gt,Gompertz,2146,0.5123073210725654,1.0315749532074847,1.535540462169935,2.255096217055547,3.3591889954113894,10,10,,True
us1gt,Gompertz,2147,0.4928455112800791,0.9986446982903505,1.4838245683138787,2.1883427772292543,3.2636911426084456,10,10,,True
us1gt,Gompertz,2148,0.47420143845497553,0.9684909252931136,1.4379450172434098,2.1255157378273486,3.172761812576844,10,10,,True
us1gt,Gompertz,2149,0.4577818819876099,0.9378026387396515,1.3930670154694957,2.0642348349546067,3.0880960755293345,10,10,,True
us1gt,Gompertz,2150,0.4418980522245219,0.9068220028625856,1.3438225171277067,2.004851843146251,3.0057364869532224,10,10,,True
us1gt,Gompertz,2151,0.4265349315593748,0.8769317845652832,1.3047099987554156,1.948870132335521,2.924286838284136,10,10,,True
us1gt,Gompertz,2152,0.41167773721391054,0.8487672697697957,1.265179182985066,1.8905645705796204,2.847089641351429,10,10,,True
us1gt,Gompertz,2153,0.39738020620679265,0.8202134106915779,1.221419486678296,1.829362357448449,2.7749686544536845,10,10,,True
us1gt,Gompertz,2154,0.3836167021973228,0.7942076766604695,1.1816698663643548,1.7738365124111954,2.6995380779591733,10,10,,True
us1gt,Gompertz,2155,0.3696825542676591,0.7688561643656125,1.1434416266759713,1.7196379827074846,2.621565944195443,10,10,,True
us1gt,Gompertz,2156,0.35545637946244424,0.7442775613712402,1.1048411530075173,1.6664386106380482,2.553438700138006,10,10,,True
us1gt,Gompertz,2157,0.34316781214647396,0.7189524001715528,1.0673915356563897,1.6155787673661706,2.483486615454361,10,10,,True
us1gt,Gompertz,2158,0.331983237866086,0.6948229015121246,1.0332163161787382,1.5670140476104422,2.4190606057063087,10,10,,True
us1gt,Gompertz,2159,0.32106362960539453,0.6704294003487643,1.0006733499445293,1.521539099986948,2.3561692269207715,10,10,,True
us1gt,Gompertz,2160,0.30980292373861734,0.6472779661451901,0.9713739831604211,1.4750644129338486,2.287466410026576,10,10,,True
us1gt,Gompertz,2161,0.29892308836643094,0.6258332094978383,0.9402895531070579,1.430946614753553,2.2236822623087646,10,10,,True
us1gt,Gompertz,2162,0.2882232999199105,0.6037305682800207,0.9086362683721461,1.3872458786202158,2.17027472023303,10,10,,True
us1gt,Gompertz,2163,0.2762384147262105,0.582642767895195,0.8774325550079964,1.3482239370936429,2.117550544476012,10,10,,True
us1gt,Gompertz,2164,0.2647520082649247,0.5632117998939504,0.8487923634400449,1.3060613399696994,2.0560150393115872,10,10,,True
us1gt,Gompertz,2165,0.2553922772868238,0.544612064299395,0.8231884064804641,1.2651304719161838,1.9958081722767784,10,10,,True
us1gt,Gompertz,2166,0.2464220411151625,0.5251483771887676,0.7974549294670991,1.227225969245958,1.9368845782028616,10,10,,True
us1gt,Gompertz,2167,0.23782127023127092,0.5066749447505486,0.771278908794476,1.1894644579119755,1.8795651661992592,10,10,,True
us1gt,Gompertz,2168,0.2295413854252896,0.4890465546598828,0.7458280980386133,1.153607839151698,1.8294731110667055,10,10,,True
us1gt,Gompertz,2169,0.22154686300802104,0.47265532997814697,0.7203951902277783,1.1150291459186095,1.7756908447626711,10,10,,True
us1gt,Gompertz,2170,0.21382821326699558,0.4551311496196621,0.6959603700897719,1.0809969403035884,1.7253657025803082,10,10,,True
us1gt,Gompertz,2171,0.20631217913357633,0.4393310562657129,0.6738713810914303,1.0476330321984613,1.6822019063897329,10,10,,True
us1gt,Gompertz,2172,0.19845080175809185,0.4231639694965999,0.6524605195755199,1.014497091582106,1.6325165448466736,10,10,,True
us1gt,Gompertz,2173,0.19089117745117193,0.40759198031432287,0.6316516323845383,0.9823841916566367,1.584672715967972,10,10,,True
us1gt,Gompertz,2174,0.18361718965330834,0.39410368096824355,0.6101952226066005,0.9512650788986667,1.5402889053876248,10,10,,True
us1gt,Gompertz,2175,0.17694506976336152,0.3810801288802838,0.5903739682269713,0.9227386696703992,1.496939632896602,10,10,,True
us1gt,Gompertz,2176,0.17106932483978934,0.36854666925725443,0.5705990623476935,0.8959515725798551,1.4517770431124197,10,10,,True
us1gt,Gompertz,2177,0.16539819027210798,0.3557924723382068,0.552052391726116,0.8682372830161404,1.408784383823079,10,10,,True
us1gt,Gompertz,2178,0.1599196575384727,0.3431743821418431,0.5345796363549848,0.8410267082830161,1.3688216309019565,10,10,,True
us1gt,Gompertz,2179,0.15462710812490854,0.3311154547664901,0.5169968111412794,0.8138913056353567,1.3273542109625327,10,10,,True
policy,Logistic,2030,0.30465475258653174,0.3241692049328282,0.3392819468863293,0.3518223823212433,0.366875630283402,10,10,,True
policy,Logistic,2031,0.3441537358500965,0.3685007780721049,0.38726919274599475,0.40288326006971253,0.4224205763140518,10,10,,True
policy,Logistic,2032,0.3883798405003965,0.41919358006112983,0.4419506007470033,0.4612996216098905,0.48515092051473385,10,10,,True
policy,Logistic,2033,0.4379165878801929,0.47571136412332804,0.5032362481468874,0.526842912929198,0.5579167957815587,10,10,,True
policy,Logistic,2034,0.4937931422279431,0.5401353855468234,0.5726222704381363,0.6018809083316149,0.6394631280774412,10,10,,True
policy,Logistic,2035,0.5554417637576796,0.6127449342138899,0.6506913236557497,0.6857308018537064,0.7320298234052033,10,10,,True
policy,Logistic,2036,0.6230521817764763,0.6933492790228709,0.7391107213536403,0.7814151094128251,0.8375001318112293,10,10,,True
policy,Logistic,2037,0.6987013632141668,0.7831484537897037,0.8381809634871942,0.8888777664818035,0.9556511882591966,10,10,,True
policy,Logistic,2038,0.7814925497100168,0.8833975722132605,0.9489586386901605,1.007423779614514,1.0881513266354694,10,10,,True
policy,Logistic,2039,0.8740411243974096,0.9941771316159415,1.073296776546734,1.1402388156737169,1.2369583134809603,10,10,,True
policy,Logistic,2040,0.9762248179722234,1.1148805999751146,1.2108345009281543,1.289202241724504,1.3972765494393957,10,10,,True
policy,Logistic,2041,1.0863886285686777,1.2465904455672079,1.3610193998363633,1.4526116346578406,1.5818456573137916,10,10,,True
policy,Logistic,2042,1.2022306382691657,1.390921365024938,1.5236836287140525,1.6333648156878462,1.7819719849661277,10,10,,True
policy,Logistic,2043,1.3298099917869486,1.544857083463892,1.6965811796366714,1.8297527386963286,1.994695656023637,10,10,,True
policy,Logistic,2044,1.4642579291940538,1.7034342402728986,1.884603380143283,2.0459974625224633,2.2319820408425075,10,10,,True
policy,Logistic,2045,1.6072464651229195,1.8708881438748763,2.079371616884946,2.2687297182922532,2.47442425662629,10,10,,True
policy,Logistic,2046,1.7545875196020648,2.039212500099306,2.288637363669901,2.5071952753376308,2.732960604523778,10,10,,True
policy,Logistic,2047,1.9036170689141085,2.2080664065638067,2.5048292316094884,2.756086170428506,3.008950148881756,10,10,,True
policy,Logistic,2048,2.0495495474648737,2.3822567130219263,2.7113246417335493,3.0050039159170066,3.3136061588181684,10,10,,True
policy,Logistic,2049,2.1910126626021866,2.5437755350159845,2.914419541325332,3.2612078795861668,3.6389409287840664,10,10,,True
policy,Logistic,2050,2.3112364978228395,2.6981968051196703,3.1117799182674033,3.497622811722959,3.9807545125377617,10,10,,True
policy,Logistic,2051,2.4252389264668,2.846451388964101,3.282683797985026,3.7387614390108586,4.351950009003635,10,10,,True
policy,Logistic,2052,2.506580911382156,2.9668317873685925,3.4180072282867124,3.9705266168666897,4.699757786103185,10,10,,True
policy,Logistic,2053,2.574271843895051,3.076616549649172,3.5460224711404913,4.180999985058534,5.044025793537555,10,10,,True
policy,Logistic,2054,2.607281555701186,3.1686916891881167,3.6401502202015834,4.3538368069414,5.368714315638897,10,10,,True
policy,Logistic,2055,2.6276819162572376,3.211080223831403,3.7238776528489113,4.492825816404126,5.680842018850098,10,10,,True
policy,Logistic,2056,2.625545928594368,3.2282896451393315,3.7981320737763653,4.620659288648257,5.99951776382639,10,10,,True
policy,Logistic,2057,2.5739981305846156,3.207317881243595,3.8351347645007783,4.773575810431387,6.350754292078166,10,10,,True
policy,Logistic,2058,2.492126831345125,3.179213149674362,3.844994401010627,4.875783087900941,6.600192930721662,10,10,,True
policy,Logistic,2059,2.3982842683177346,3.1201166867892804,3.8282970318149596,4.90864435888515,6.810104829764912,10,10,,True
policy,Logistic,2060,2.294501795556767,3.033330259148639,3.771762409469795,4.911359804276916,6.9809362548441225,10,10,,True
policy,Logistic,2061,2.190319627645681,2.945645169060124,3.6806479834593544,4.89395370693874,7.188867505206382,10,10,,True
policy,Logistic,2062,2.065554645962566,2.807554703958851,3.575445067398552,4.869657879194255,7.302880695161896,10,10,,True
policy,Logistic,2063,1.922592086168211,2.667550679451032,3.46472209615333,4.785749685381332,7.366739989039121,10,10,,True
policy,Logistic,2064,1.7765165125587927,2.5318085307354754,3.332520676684392,4.713717210769725,7.541831989027337,10,10,,True
