country,scenario,model,allocation_order,checkpoint,basin,region_no,allocated_rate_mt_yr,max_feasible_rate_mt_yr,utilisation_ratio,delivered_cumulative_gt,share_of_country_annual,share_of_country_cumulative,wells_used,step_rank,assigned_period_yr
UK,maximum,Gompertz,descend,2179,East Midlands,51,13.7121,13.7121,1.0,1.576891,0.0127,0.0116,12,6,120
UK,maximum,Logistic,descend,2050,Faroe-Shetland,55,317.2825,1080.228,0.2937,2.215756,1.0,1.0,961,1,80
UK,maximum,Logistic,descend,2050,Central North Sea,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
UK,maximum,Logistic,descend,2050,Moray Firth,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
UK,maximum,Logistic,descend,2050,Wessex,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
UK,maximum,Logistic,descend,2050,Southern North Sea,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
UK,maximum,Logistic,descend,2050,East Midlands,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
UK,maximum,Logistic,descend,2100,Faroe-Shetland,55,1080.228,1080.228,1.0,52.761397,0.5474,0.5975,961,1,80
UK,maximum,Logistic,descend,2100,Central North Sea,34,370.5394,370.5394,1.0,15.198439,0.1878,0.1721,324,2,70
UK,maximum,Logistic,descend,2100,Moray Firth,101,244.0222,244.0222,1.0,9.636007,0.1236,0.1091,196,3,60
UK,maximum,Logistic,descend,2100,Wessex,197,145.0905,145.0905,1.0,5.629898,0.0735,0.0638,132,4,60
UK,maximum,Logistic,descend,2100,Southern North Sea,176,106.1001,106.1001,1.0,4.031804,0.0538,0.0457,90,5,60
UK,maximum,Logistic,descend,2100,East Midlands,51,27.5658,27.5658,1.0,1.0475,0.014,0.0119,25,6,60
UK,maximum,Logistic,descend,2179,Faroe-Shetland,55,0.2289,1080.228,0.0002,82.814368,1.0,0.6132,961,1,80
UK,maximum,Logistic,descend,2179,Central North Sea,0,0.0,0.0,0.0,22.572931,0.0,0.1672,0,0,0
UK,maximum,Logistic,descend,2179,Moray Firth,0,0.0,0.0,0.0,14.121316,0.0,0.1046,0,0,0
UK,maximum,Logistic,descend,2179,Wessex,0,0.0,0.0,0.0,8.182764,0.0,0.0606,0,0,0
UK,maximum,Logistic,descend,2179,Southern North Sea,0,0.0,0.0,0.0,5.835505,0.0,0.0432,0,0,0
UK,maximum,Logistic,descend,2179,East Midlands,0,0.0,0.0,0.0,1.516118,0.0,0.0112,0,0,0
US,maximum,Gompertz,descend,2050,Permian,138,1828.3413,1828.3413,1.0,24.250934,0.5104,0.802,930,1,150
US,maximum,Gompertz,descend,2050,North Slope,119,1553.0024,1553.0024,1.0,5.786294,0.4336,0.1914,1089,2,140
US,maximum,Gompertz,descend,2050,Illinois,71,200.709,1297.1948,0.1547,0.200709,0.056,0.0066,930,3,130
US,maximum,Gompertz,descend,2050,Anadarko,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Gompertz,descend,2050,Los Angeles,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Gompertz,descend,2050,San Joaquin,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Gompertz,descend,2050,Fort Worth,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Gompertz,descend,2050,Sacramento,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Gompertz,descend,2050,Palo Duro,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Gompertz,descend,2050,Cook Inlet,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Gompertz,descend,2050,San Juan,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Gompertz,descend,2050,Laramie,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Gompertz,descend,2050,Powder River,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Gompertz,descend,2050,Black Warrior,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Gompertz,descend,2050,Green River,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Gompertz,descend,2050,Big Horn,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Gompertz,descend,2050,Arkoma,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Gompertz,descend,2050,Denver,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Gompertz,descend,2050,Appalachian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Gompertz,descend,2050,Paradox,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Gompertz,descend,2100,Permian,138,1828.3413,1828.3413,1.0,115.667998,0.2255,0.2793,930,1,150
US,maximum,Gompertz,descend,2100,North Slope,119,1553.0024,1553.0024,1.0,83.436416,0.1915,0.2015,1089,2,140
US,maximum,Gompertz,descend,2100,Illinois,71,1297.1948,1297.1948,1.0,63.973459,0.16,0.1545,930,3,130
US,maximum,Gompertz,descend,2100,Anadarko,6,1109.239,1109.239,1.0,51.420292,0.1368,0.1242,961,4,130
US,maximum,Gompertz,descend,2100,Los Angeles,89,850.3971,850.3971,1.0,37.735984,0.1049,0.0911,100,5,130
US,maximum,Gompertz,descend,2100,San Joaquin,154,534.0342,534.0342,1.0,22.955035,0.0659,0.0554,380,6,130
US,maximum,Gompertz,descend,2100,Fort Worth,57,443.1253,443.1253,1.0,18.611263,0.0547,0.0449,380,7,130
US,maximum,Gompertz,descend,2100,Sacramento,152,236.7965,236.7965,1.0,9.818417,0.0292,0.0237,156,8,120
US,maximum,Gompertz,descend,2100,Palo Duro,130,88.0838,88.0838,1.0,3.611437,0.0109,0.0087,81,9,120
US,maximum,Gompertz,descend,2100,Cook Inlet,39,65.9873,65.9873,1.0,2.705477,0.0081,0.0065,64,10,120
US,maximum,Gompertz,descend,2100,San Juan,156,35.2356,35.2356,1.0,1.444658,0.0043,0.0035,16,11,120
US,maximum,Gompertz,descend,2100,Laramie,86,44.7688,44.7688,1.0,1.835523,0.0055,0.0044,30,12,120
US,maximum,Gompertz,descend,2100,Powder River,144,18.432,18.432,1.0,0.755713,0.0023,0.0018,16,13,120
US,maximum,Gompertz,descend,2100,Black Warrior,23,0.9987,0.9987,1.0,0.040948,0.0001,0.0001,1,14,120
US,maximum,Gompertz,descend,2100,Green River,65,0.7177,0.7177,1.0,0.029426,0.0001,0.0001,1,15,120
US,maximum,Gompertz,descend,2100,Big Horn,21,0.5384,0.5384,1.0,0.022076,0.0001,0.0001,1,16,120
US,maximum,Gompertz,descend,2100,Arkoma,10,0.537,0.537,1.0,0.022015,0.0001,0.0001,1,17,120
US,maximum,Gompertz,descend,2100,Denver,43,0.1589,0.1589,1.0,0.006513,0.0,0.0,1,18,120
US,maximum,Gompertz,descend,2100,Appalachian,7,0.0891,0.0891,1.0,0.003653,0.0,0.0,1,19,120
US,maximum,Gompertz,descend,2100,Paradox,133,0.054,0.054,1.0,0.002215,0.0,0.0,1,20,120
US,maximum,Gompertz,descend,2179,Permian,138,1828.3413,1828.3413,1.0,260.106958,0.2255,0.2466,930,1,150
US,maximum,Gompertz,descend,2179,North Slope,119,1553.0024,1553.0024,1.0,206.123609,0.1915,0.1955,1089,2,140
US,maximum,Gompertz,descend,2179,Illinois,71,1297.1948,1297.1948,1.0,166.451847,0.16,0.1578,930,3,130
US,maximum,Gompertz,descend,2179,Anadarko,6,1109.239,1109.239,1.0,139.050175,0.1368,0.1318,961,4,130
US,maximum,Gompertz,descend,2179,Los Angeles,89,850.3971,850.3971,1.0,104.917354,0.1049,0.0995,100,5,130
US,maximum,Gompertz,descend,2179,San Joaquin,154,534.0342,534.0342,1.0,65.143736,0.0659,0.0618,380,6,130
US,maximum,Gompertz,descend,2179,Fort Worth,57,443.1253,443.1253,1.0,53.618164,0.0547,0.0508,380,7,130
US,maximum,Gompertz,descend,2179,Sacramento,152,236.7965,236.7965,1.0,28.52534,0.0292,0.027,156,8,120
US,maximum,Gompertz,descend,2179,Palo Duro,130,88.0838,88.0838,1.0,10.57006,0.0109,0.01,81,9,120
US,maximum,Gompertz,descend,2179,Cook Inlet,39,65.9873,65.9873,1.0,7.918471,0.0081,0.0075,64,10,120
US,maximum,Gompertz,descend,2179,San Juan,156,35.2356,35.2356,1.0,4.228268,0.0043,0.004,16,11,120
US,maximum,Gompertz,descend,2179,Laramie,86,44.7688,44.7688,1.0,5.372262,0.0055,0.0051,30,12,120
US,maximum,Gompertz,descend,2179,Powder River,144,18.432,18.432,1.0,2.211843,0.0023,0.0021,16,13,120
US,maximum,Gompertz,descend,2179,Black Warrior,23,0.9987,0.9987,1.0,0.119849,0.0001,0.0001,1,14,120
US,maximum,Gompertz,descend,2179,Green River,65,0.7177,0.7177,1.0,0.086124,0.0001,0.0001,1,15,120
US,maximum,Gompertz,descend,2179,Big Horn,21,0.5384,0.5384,1.0,0.064613,0.0001,0.0001,1,16,120
US,maximum,Gompertz,descend,2179,Arkoma,10,0.537,0.537,1.0,0.064434,0.0001,0.0001,1,17,120
US,maximum,Gompertz,descend,2179,Denver,43,0.1589,0.1589,1.0,0.019063,0.0,0.0,1,18,120
US,maximum,Gompertz,descend,2179,Appalachian,7,0.0891,0.0891,1.0,0.010692,0.0,0.0,1,19,120
US,maximum,Gompertz,descend,2179,Paradox,133,0.054,0.054,1.0,0.006483,0.0,0.0,1,20,120
US,maximum,Logistic,descend,2050,Permian,138,3068.1448,3068.1448,1.0,24.774408,0.8565,0.9784,2862,1,90
US,maximum,Logistic,descend,2050,North Slope,119,513.9079,2730.9055,0.1882,0.546998,0.1435,0.0216,1892,2,80
US,maximum,Logistic,descend,2050,Illinois,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2050,Anadarko,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2050,Los Angeles,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2050,San Joaquin,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2050,Fort Worth,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2050,Sacramento,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2050,Palo Duro,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2050,Cook Inlet,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2050,San Juan,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2050,Laramie,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2050,Powder River,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2050,Black Warrior,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2050,Green River,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2050,Big Horn,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2050,Arkoma,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2050,Denver,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2050,Appalachian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2050,Paradox,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2100,Permian,138,3068.1448,3068.1448,1.0,178.181648,0.2007,0.2467,2862,1,90
US,maximum,Logistic,descend,2100,North Slope,119,2730.9055,2730.9055,1.0,134.119714,0.1786,0.1857,1892,2,80
US,maximum,Logistic,descend,2100,Illinois,71,2453.9905,2453.9905,1.0,112.52782,0.1605,0.1558,1560,3,70
US,maximum,Logistic,descend,2100,Anadarko,6,2384.2094,2384.2094,1.0,104.219708,0.156,0.1443,961,4,60
US,maximum,Logistic,descend,2100,Los Angeles,89,1541.5847,1541.5847,1.0,65.334921,0.1008,0.0905,380,5,60
US,maximum,Logistic,descend,2100,San Joaquin,154,1176.1909,1176.1909,1.0,48.96547,0.0769,0.0678,1122,6,60
US,maximum,Logistic,descend,2100,Fort Worth,57,942.6787,942.6787,1.0,38.649825,0.0617,0.0535,729,7,60
US,maximum,Logistic,descend,2100,Sacramento,152,483.5102,483.5102,1.0,19.823918,0.0316,0.0275,380,8,60
US,maximum,Logistic,descend,2100,Palo Duro,130,181.3346,181.3346,1.0,7.332339,0.0119,0.0102,156,9,60
US,maximum,Logistic,descend,2100,Cook Inlet,39,136.9353,136.9353,1.0,5.477413,0.009,0.0076,132,10,60
US,maximum,Logistic,descend,2100,San Juan,156,65.5678,65.5678,1.0,2.62271,0.0043,0.0036,64,11,60
US,maximum,Logistic,descend,2100,Laramie,86,65.7535,65.7535,1.0,2.630142,0.0043,0.0036,64,12,60
US,maximum,Logistic,descend,2100,Powder River,144,38.4769,38.4769,1.0,1.539074,0.0025,0.0021,36,13,60
US,maximum,Logistic,descend,2100,Black Warrior,23,16.1886,16.1886,1.0,0.647545,0.0011,0.0009,16,14,60
US,maximum,Logistic,descend,2100,Green River,65,0.7324,0.7324,1.0,0.029298,0.0,0.0,1,15,60
US,maximum,Logistic,descend,2100,Big Horn,21,0.5491,0.5491,1.0,0.021964,0.0,0.0,1,16,60
US,maximum,Logistic,descend,2100,Arkoma,10,0.549,0.549,1.0,0.021958,0.0,0.0,1,17,60
US,maximum,Logistic,descend,2100,Denver,43,0.1608,0.1608,1.0,0.006433,0.0,0.0,1,18,60
US,maximum,Logistic,descend,2100,Appalachian,7,0.0904,0.0904,1.0,0.003617,0.0,0.0,1,19,60
US,maximum,Logistic,descend,2100,Paradox,133,0.0549,0.0549,1.0,0.002194,0.0,0.0,1,20,60
US,maximum,Logistic,descend,2179,Permian,138,1.062,3068.1448,0.0003,271.956068,1.0,0.2669,2862,1,90
US,maximum,Logistic,descend,2179,North Slope,0,0.0,0.0,0.0,192.035361,0.0,0.1885,0,0,0
US,maximum,Logistic,descend,2179,Illinois,0,0.0,0.0,0.0,156.512257,0.0,0.1536,0,0,0
US,maximum,Logistic,descend,2179,Anadarko,0,0.0,0.0,0.0,141.903866,0.0,0.1393,0,0,0
US,maximum,Logistic,descend,2179,Los Angeles,0,0.0,0.0,0.0,87.641729,0.0,0.086,0,0,0
US,maximum,Logistic,descend,2179,San Joaquin,0,0.0,0.0,0.0,65.153644,0.0,0.0639,0,0,0
US,maximum,Logistic,descend,2179,Fort Worth,0,0.0,0.0,0.0,50.904647,0.0,0.05,0,0,0
US,maximum,Logistic,descend,2179,Sacramento,0,0.0,0.0,0.0,26.10955,0.0,0.0256,0,0,0
US,maximum,Logistic,descend,2179,Palo Duro,0,0.0,0.0,0.0,9.689689,0.0,0.0095,0,0,0
US,maximum,Logistic,descend,2179,Cook Inlet,0,0.0,0.0,0.0,7.196702,0.0,0.0071,0,0,0
US,maximum,Logistic,descend,2179,San Juan,0,0.0,0.0,0.0,3.409523,0.0,0.0033,0,0,0
US,maximum,Logistic,descend,2179,Laramie,0,0.0,0.0,0.0,3.419185,0.0,0.0034,0,0,0
US,maximum,Logistic,descend,2179,Powder River,0,0.0,0.0,0.0,2.000797,0.0,0.002,0,0,0
US,maximum,Logistic,descend,2179,Black Warrior,0,0.0,0.0,0.0,0.841809,0.0,0.0008,0,0,0
US,maximum,Logistic,descend,2179,Green River,0,0.0,0.0,0.0,0.038087,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2179,Big Horn,0,0.0,0.0,0.0,0.028554,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2179,Arkoma,0,0.0,0.0,0.0,0.028546,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2179,Denver,0,0.0,0.0,0.0,0.008363,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2179,Appalachian,0,0.0,0.0,0.0,0.004702,0.0,0.0,0,0,0
US,maximum,Logistic,descend,2179,Paradox,0,0.0,0.0,0.0,0.002853,0.0,0.0,0,0,0
Australia,minimum,Gompertz,descend,2050,Browse,28,19.2819,1716.4606,0.0112,0.237565,1.0,1.0,16,1,150
Australia,minimum,Gompertz,descend,2100,Browse,28,118.8798,1716.4606,0.0693,3.39156,1.0,1.0,16,1,150
Australia,minimum,Gompertz,descend,2179,Browse,28,240.2043,1716.4606,0.1399,19.203382,1.0,1.0,16,1,150
Australia,minimum,Logistic,descend,2050,Browse,28,19.2819,1716.4606,0.0112,0.215592,1.0,1.0,49,1,150
Australia,minimum,Logistic,descend,2100,Browse,28,517.0211,1716.4606,0.3012,8.730718,1.0,1.0,49,1,150
Australia,minimum,Logistic,descend,2179,Browse,28,54.4079,1716.4606,0.0317,49.450596,1.0,1.0,49,1,150
Brazil,minimum,Gompertz,descend,2050,Foz do Amazonas,58,83.6505,7824.3101,0.0107,1.132855,1.0,1.0,12,1,150
Brazil,minimum,Gompertz,descend,2100,Foz do Amazonas,58,212.4539,7824.3101,0.0272,9.226083,1.0,1.0,12,1,150
Brazil,minimum,Gompertz,descend,2179,Foz do Amazonas,58,113.2208,7824.3101,0.0145,23.141248,1.0,1.0,12,1,150
Brazil,minimum,Logistic,descend,2050,Foz do Amazonas,58,83.6505,7824.3101,0.0107,0.988797,1.0,1.0,30,1,150
Brazil,minimum,Logistic,descend,2100,Foz do Amazonas,58,504.7161,7824.3101,0.0645,17.418869,1.0,1.0,30,1,150
Brazil,minimum,Logistic,descend,2179,Foz do Amazonas,58,6.2456,7824.3101,0.0008,29.596997,1.0,1.0,30,1,150
Canada,minimum,Gompertz,descend,2050,Grand Banks,64,32.9508,337.8998,0.0975,0.414988,1.0,1.0,42,1,150
Canada,minimum,Gompertz,descend,2100,Grand Banks,64,157.0384,337.8998,0.4647,5.031731,1.0,1.0,42,1,150
Canada,minimum,Gompertz,descend,2179,Grand Banks,64,203.5228,337.8998,0.6023,21.338363,1.0,1.0,42,1,150
Canada,minimum,Logistic,descend,2050,Grand Banks,64,32.9508,753.9538,0.0437,0.37171,1.0,1.0,484,1,70
Canada,minimum,Logistic,descend,2100,Grand Banks,64,615.6738,753.9538,0.8166,12.366882,1.0,1.0,484,1,70
Canada,minimum,Logistic,descend,2179,Grand Banks,64,21.912,753.9538,0.0291,40.000792,1.0,1.0,484,1,70
China,minimum,Gompertz,descend,2050,Tarim,183,20.9942,240.5447,0.0873,0.262009,1.0,1.0,90,1,150
China,minimum,Gompertz,descend,2100,Tarim,183,116.1092,240.5447,0.4827,3.47037,1.0,1.0,90,1,150
China,minimum,Gompertz,descend,2179,Tarim,183,198.9142,240.5447,0.8269,17.518739,1.0,1.0,90,1,150
China,minimum,Logistic,descend,2050,Tarim,183,20.9942,493.0823,0.0426,0.236768,1.0,1.0,420,1,70
China,minimum,Logistic,descend,2050,Huabei,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,minimum,Logistic,descend,2100,Tarim,183,485.1688,493.0823,0.984,8.723479,1.0,1.0,420,1,70
China,minimum,Logistic,descend,2100,Huabei,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,minimum,Logistic,descend,2179,Tarim,183,35.4998,493.0823,0.072,34.506738,1.0,0.8681,420,1,70
China,minimum,Logistic,descend,2179,Huabei,0,0.0,0.0,0.0,5.244507,0.0,0.1319,0,0,0
EU,minimum,Gompertz,descend,2050,Aquitaine-Bay of Biscay,8,44.8648,908.082,0.0494,0.727305,1.0,1.0,4,1,150
EU,minimum,Gompertz,descend,2100,Aquitaine-Bay of Biscay,8,64.6084,908.082,0.0711,3.736865,1.0,1.0,4,1,150
EU,minimum,Gompertz,descend,2179,Aquitaine-Bay of Biscay,8,27.4457,908.082,0.0302,7.429343,1.0,1.0,4,1,150
EU,minimum,Logistic,descend,2050,Aquitaine-Bay of Biscay,8,44.8648,908.082,0.0494,0.64452,1.0,1.0,6,1,150
EU,minimum,Logistic,descend,2100,Aquitaine-Bay of Biscay,8,112.1325,908.082,0.1235,5.191758,1.0,1.0,6,1,150
EU,minimum,Logistic,descend,2179,Aquitaine-Bay of Biscay,8,6.4107,908.082,0.0071,8.871601,1.0,1.0,6,1,150
Indonesia,minimum,Gompertz,descend,2050,North Sumatra,120,4.5905,445.8087,0.0103,0.062127,1.0,1.0,1,1,150
Indonesia,minimum,Gompertz,descend,2100,North Sumatra,120,11.4542,445.8087,0.0257,0.502465,1.0,1.0,1,1,150
Indonesia,minimum,Gompertz,descend,2179,North Sumatra,120,5.88,445.8087,0.0132,1.239679,1.0,1.0,1,1,150
Indonesia,minimum,Logistic,descend,2050,North Sumatra,120,4.5905,445.8087,0.0103,0.054141,1.0,1.0,2,1,150
Indonesia,minimum,Logistic,descend,2100,North Sumatra,120,26.6649,445.8087,0.0598,0.943141,1.0,1.0,2,1,150
Indonesia,minimum,Logistic,descend,2179,North Sumatra,120,0.3054,445.8087,0.0007,1.568654,1.0,1.0,2,1,150
Middle East,minimum,Gompertz,descend,2050,Arabian,9,19.8563,4779.6748,0.0042,0.288354,1.0,1.0,2,1,150
Middle East,minimum,Gompertz,descend,2100,Arabian,9,35.2601,4779.6748,0.0074,1.841766,1.0,1.0,2,1,150
Middle East,minimum,Gompertz,descend,2179,Arabian,9,13.3163,4779.6748,0.0028,3.79025,1.0,1.0,2,1,150
Middle East,minimum,Logistic,descend,2050,Arabian,9,19.8563,4779.6748,0.0042,0.250319,1.0,1.0,4,1,150
Middle East,minimum,Logistic,descend,2100,Arabian,9,65.3281,4779.6748,0.0137,2.935871,1.0,1.0,4,1,150
Middle East,minimum,Logistic,descend,2179,Arabian,9,0.9819,4779.6748,0.0002,4.448466,1.0,1.0,4,1,150
Thailand,minimum,Gompertz,descend,2050,Pattani,135,1.5186,251.2525,0.006,0.018623,1.0,1.0,2,1,150
Thailand,minimum,Gompertz,descend,2100,Pattani,135,6.1894,251.2525,0.0246,0.217133,1.0,1.0,2,1,150
Thailand,minimum,Gompertz,descend,2179,Pattani,135,4.9088,251.2525,0.0195,0.718532,1.0,1.0,2,1,150
Thailand,minimum,Logistic,descend,2050,Pattani,135,1.5186,251.2525,0.006,0.016335,1.0,1.0,4,1,150
Thailand,minimum,Logistic,descend,2100,Pattani,135,20.924,251.2525,0.0833,0.535174,1.0,1.0,4,1,150
Thailand,minimum,Logistic,descend,2179,Pattani,135,0.1515,251.2525,0.0006,1.044328,1.0,1.0,4,1,150
UK,minimum,Gompertz,descend,2050,Faroe-Shetland,55,27.2571,571.9449,0.0477,0.377802,1.0,1.0,4,1,150
UK,minimum,Gompertz,descend,2100,Faroe-Shetland,55,59.0186,571.9449,0.1032,2.783377,1.0,1.0,4,1,150
UK,minimum,Gompertz,descend,2179,Faroe-Shetland,55,25.9975,571.9449,0.0455,6.306949,1.0,1.0,4,1,150
UK,minimum,Logistic,descend,2050,Faroe-Shetland,55,27.2571,571.9449,0.0477,0.32812,1.0,1.0,9,1,150
UK,minimum,Logistic,descend,2100,Faroe-Shetland,55,123.2465,571.9449,0.2155,4.883827,1.0,1.0,9,1,150
UK,minimum,Logistic,descend,2179,Faroe-Shetland,55,1.4281,571.9449,0.0025,7.669876,1.0,1.0,9,1,150
US,minimum,Gompertz,descend,2050,Permian,138,233.4221,1828.3413,0.1277,3.492508,1.0,1.0,20,1,150
US,minimum,Gompertz,descend,2100,Permian,138,384.0838,1828.3413,0.2101,20.838737,1.0,1.0,20,1,150
US,minimum,Gompertz,descend,2179,Permian,138,144.2087,1828.3413,0.0789,41.904869,1.0,1.0,20,1,150
US,minimum,Logistic,descend,2050,Permian,138,233.4221,1828.3413,0.1277,3.043322,1.0,1.0,42,1,150
US,minimum,Logistic,descend,2100,Permian,138,692.9222,1828.3413,0.379,31.835695,1.0,1.0,42,1,150
US,minimum,Logistic,descend,2179,Permian,138,14.1982,1828.3413,0.0078,49.053339,1.0,1.0,42,1,150
Australia,policy,Gompertz,descend,2050,Browse,28,168.5728,2261.1901,0.0746,1.386608,1.0,1.0,342,1,110
Australia,policy,Gompertz,descend,2050,North Carnarvon,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,policy,Gompertz,descend,2050,Bonaparte,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,policy,Gompertz,descend,2100,Browse,28,2261.1901,2261.1901,1.0,62.606543,0.82,0.9665,342,1,110
Australia,policy,Gompertz,descend,2100,North Carnarvon,113,496.2847,974.2334,0.5094,2.169391,0.18,0.0335,676,2,80
Australia,policy,Gompertz,descend,2100,Bonaparte,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,policy,Gompertz,descend,2179,Browse,28,2261.1901,2261.1901,1.0,241.240562,0.8069,0.709,342,1,110
Australia,policy,Gompertz,descend,2179,North Carnarvon,113,541.2413,974.2334,0.5556,74.526094,0.1931,0.219,676,2,80
Australia,policy,Gompertz,descend,2179,Bonaparte,0,0.0,0.0,0.0,24.469275,0.0,0.0719,0,0,0
Australia,policy,Logistic,descend,2050,Browse,28,168.5728,4954.2569,0.034,1.183035,1.0,1.0,930,1,50
Australia,policy,Logistic,descend,2050,North Carnarvon,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,policy,Logistic,descend,2050,Bonaparte,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,policy,Logistic,descend,2050,Perth,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,policy,Logistic,descend,2050,Bass,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,policy,Logistic,descend,2050,Gippsland,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,policy,Logistic,descend,2050,Canning,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,policy,Logistic,descend,2050,Bowen-Surat,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,policy,Logistic,descend,2050,Adavale,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Australia,policy,Logistic,descend,2100,Browse,28,4954.2569,4954.2569,1.0,167.292681,0.479,0.5758,930,1,50
Australia,policy,Logistic,descend,2100,North Carnarvon,113,1971.8163,1971.8163,1.0,49.21272,0.1907,0.1694,1722,2,40
Australia,policy,Logistic,descend,2100,Bonaparte,25,1431.4761,1431.4761,1.0,32.542147,0.1384,0.112,961,3,30
Australia,policy,Logistic,descend,2100,Perth,139,608.6353,608.6353,1.0,13.195482,0.0588,0.0454,576,4,30
Australia,policy,Logistic,descend,2100,Bass,17,617.3492,617.3492,1.0,12.964334,0.0597,0.0446,552,5,30
Australia,policy,Logistic,descend,2100,Gippsland,63,512.7339,512.7339,1.0,10.39656,0.0496,0.0358,400,6,30
Australia,policy,Logistic,descend,2100,Canning,31,245.2836,245.2836,1.0,4.905672,0.0237,0.0169,182,7,30
Australia,policy,Logistic,descend,2100,Bowen-Surat,27,0.636,0.636,1.0,0.012721,0.0001,0.0,1,8,30
Australia,policy,Logistic,descend,2100,Adavale,1,0.2052,0.2052,1.0,0.004103,0.0,0.0,1,9,30
Australia,policy,Logistic,descend,2179,Browse,28,0.2009,4954.2569,0.0,245.35912,1.0,0.6216,930,1,50
Australia,policy,Logistic,descend,2179,North Carnarvon,0,0.0,0.0,0.0,62.903853,0.0,0.1594,0,0,0
Australia,policy,Logistic,descend,2179,Bonaparte,0,0.0,0.0,0.0,39.283577,0.0,0.0995,0,0,0
