country,scenario,model,ordering,year,curve_kind,rate_mt_yr,cum_gt
Australia,growth10,Logistic,ascending,2068,reconstructed,67.19225604586306,0.9088574347570083
Australia,growth10,Logistic,ascending,2069,reconstructed,72.16082129717363,0.9760496908028714
Australia,growth10,Logistic,ascending,2070,reconstructed,77.49510096290453,1.0482105121000451
Australia,growth10,Logistic,ascending,2071,reconstructed,83.22175431174918,1.1257056130629497
Australia,growth10,Logistic,ascending,2072,reconstructed,89.36934411186213,1.208927367374699
Australia,growth10,Logistic,ascending,2073,reconstructed,95.96846639349342,1.2982967114865611
Australia,growth10,Logistic,ascending,2074,reconstructed,103.05188809825553,1.3942651778800546
Australia,growth10,Logistic,ascending,2075,reconstructed,110.6546929397393,1.4973170659783102
Australia,growth10,Logistic,ascending,2076,reconstructed,118.81443578613155,1.6079717589180496
Australia,growth10,Logistic,ascending,2077,reconstructed,127.57130585497079,1.7267861947041812
Australia,growth10,Logistic,ascending,2078,reconstructed,136.96829898200787,1.854357500559152
Australia,growth10,Logistic,ascending,2079,reconstructed,147.0513991889336,1.9913257995411597
Australia,growth10,Logistic,ascending,2080,reconstructed,157.86976972692568,2.1383771987300935
Australia,growth10,Logistic,ascending,2081,reconstructed,169.47595371275582,2.296246968457019
Australia,growth10,Logistic,ascending,2082,reconstructed,181.92608439955242,2.4657229221697747
Australia,growth10,Logistic,ascending,2083,reconstructed,195.28010503293203,2.6476490065693272
Australia,growth10,Logistic,ascending,2084,reconstructed,209.60199813249886,2.8429291116022593
Australia,growth10,Logistic,ascending,2085,reconstructed,224.96002390576058,3.0525311097347583
Australia,growth10,Logistic,ascending,2086,reconstructed,241.42696734305613,3.277491133640519
Australia,growth10,Logistic,ascending,2087,reconstructed,259.0803933545343,3.518918100983575
Australia,growth10,Logistic,ascending,2088,reconstructed,278.0029090895393,3.7779984943381093
Australia,growth10,Logistic,ascending,2089,reconstructed,298.282432320554,4.056001403427648
Australia,growth10,Logistic,ascending,2090,reconstructed,320.0124644733128,4.354283835748202
Australia,growth10,Logistic,ascending,2091,reconstructed,343.2923665365744,4.674296300221514
Australia,growth10,Logistic,ascending,2092,reconstructed,368.2276356837594,5.017588666758089
Australia,growth10,Logistic,ascending,2093,reconstructed,394.9301799781717,5.385816302441848
Australia,growth10,Logistic,ascending,2094,reconstructed,423.5185880076034,5.780746482420019
Australia,growth10,Logistic,ascending,2095,reconstructed,454.1183896961813,6.204265070427622
Australia,growth10,Logistic,ascending,2096,reconstructed,486.86230386479076,6.658383460123804
Australia,growth10,Logistic,ascending,2097,reconstructed,521.8904673496719,7.145245763988594
Australia,growth10,Logistic,ascending,2098,reconstructed,559.3506396355633,7.667136231338266
Australia,growth10,Logistic,ascending,2099,reconstructed,599.3983760093362,8.22648687097383
Australia,growth10,Logistic,ascending,2100,reconstructed,642.1971611875522,8.825885246983166
Australia,growth10,Logistic,ascending,2101,reconstructed,687.9184942134368,9.468082408170718
Australia,growth10,Logistic,ascending,2102,reconstructed,736.7419141538232,10.156000902384154
Australia,growth10,Logistic,ascending,2103,reconstructed,788.854954755943,10.892742816537977
Australia,growth10,Logistic,ascending,2104,reconstructed,844.4530147520823,11.68159777129392
Australia,growth10,Logistic,ascending,2105,reconstructed,903.7391289362942,12.526050786046001
Australia,growth10,Logistic,ascending,2106,reconstructed,966.9236234962682,13.429789914982296
Australia,growth10,Logistic,ascending,2107,reconstructed,1034.223637386864,14.396713538478563
Australia,growth10,Logistic,ascending,2108,reconstructed,1105.862489810041,15.430937175865427
Australia,growth10,Logistic,ascending,2109,reconstructed,1182.0688721592933,16.53679966567547
Australia,growth10,Logistic,ascending,2110,reconstructed,1263.075841147914,17.718868537834766
Australia,growth10,Logistic,ascending,2111,reconstructed,1349.1195883357861,18.98194437898268
Australia,growth10,Logistic,ascending,2112,reconstructed,1440.4379599816634,20.331063967318464
Australia,growth10,Logistic,ascending,2113,reconstructed,1537.2687001773234,21.77150192730013
Australia,growth10,Logistic,ascending,2114,reconstructed,1639.8473896868084,23.30877062747745
Australia,growth10,Logistic,ascending,2115,reconstructed,1748.4050529594438,24.948618017164257
Australia,growth10,Logistic,ascending,2116,reconstructed,1863.1654065722093,26.697023070123702
Australia,growth10,Logistic,ascending,2117,reconstructed,1984.3417240703045,28.560188476695913
Australia,growth10,Logistic,ascending,2118,reconstructed,2112.133295018755,30.544530200766218
Australia,growth10,Logistic,ascending,2119,reconstructed,2246.7214602749086,32.656663495784976
Australia,growth10,Logistic,ascending,2120,reconstructed,2388.2652112749024,34.90338495605989
Australia,growth10,Logistic,ascending,2121,reconstructed,2536.8963487340375,37.291650167334794
Australia,growth10,Logistic,ascending,2122,reconstructed,2692.7142058214954,39.82854651606883
Australia,growth10,Logistic,ascending,2123,reconstructed,2855.7799527910147,42.52126072189033
Australia,growth10,Logistic,ascending,2124,reconstructed,3026.1105143979257,45.377040674681346
Australia,growth10,Logistic,ascending,2125,reconstructed,3203.672148310599,48.403151189079274
Australia,growth10,Logistic,ascending,2126,reconstructed,3388.3737521419357,51.606823337389876
Australia,growth10,Logistic,ascending,2127,reconstructed,3580.059988571398,54.995197089531814
Australia,growth10,Logistic,ascending,2128,reconstructed,3778.504342033264,58.57525707810321
Australia,growth10,Logistic,ascending,2129,reconstructed,3983.4022461544573,62.35376142013648
Australia,growth10,Logistic,ascending,2130,reconstructed,4194.3644478567685,66.33716366629093
Australia,growth10,Logistic,ascending,2131,reconstructed,4410.910800865699,70.5315281141477
Australia,growth10,Logistic,ascending,2132,reconstructed,4632.464707097454,74.9424389150134
Australia,growth10,Logistic,ascending,2133,reconstructed,4858.348447564731,79.57490362211085
Australia,growth10,Logistic,ascending,2134,reconstructed,5087.77966333593,84.43325206967559
Australia,growth10,Logistic,ascending,2135,reconstructed,5319.869259779131,89.52103173301153
Australia,growth10,Logistic,ascending,2136,reconstructed,5553.621011761798,94.84090099279065
Australia,growth10,Logistic,ascending,2137,reconstructed,5787.933141572359,100.39452200455246
Australia,growth10,Logistic,ascending,2138,reconstructed,6021.602123102969,106.18245514612481
Australia,growth10,Logistic,ascending,2139,reconstructed,6253.3289335913005,112.20405726922777
Australia,growth10,Logistic,ascending,2140,reconstructed,6481.727926750014,118.45738620281908
Australia,growth10,Logistic,ascending,2141,reconstructed,6705.33843789087,124.93911412956909
Australia,growth10,Logistic,ascending,2142,reconstructed,6922.639153042806,131.64445256745998
Australia,growth10,Logistic,ascending,2143,reconstructed,7132.065181499829,138.5670917205028
Australia,growth10,Logistic,ascending,2144,reconstructed,7332.027667331839,145.6991569020026
Australia,growth10,Logistic,ascending,2145,reconstructed,7520.935663989346,153.03118456933444
Australia,growth10,Logistic,ascending,2146,reconstructed,7697.219882235788,160.5521202333238
Australia,growth10,Logistic,ascending,2147,reconstructed,7859.357811230776,168.2493401155596
Australia,growth10,Logistic,ascending,2148,reconstructed,8005.899612318235,176.10869792679037
Australia,growth10,Logistic,ascending,2149,reconstructed,8135.494101843276,184.11459753910862
Australia,growth10,Logistic,ascending,2150,reconstructed,8246.914079755832,192.2500916409519
Australia,growth10,Logistic,ascending,2151,reconstructed,8339.080230636368,200.49700572070773
Australia,growth10,Logistic,ascending,2152,reconstructed,8411.082827465028,208.8360859513441
Australia,growth10,Logistic,ascending,2153,reconstructed,8462.20050839645,217.24716877880914
Australia,growth10,Logistic,ascending,2154,reconstructed,8491.915473148681,225.7093692872056
Australia,growth10,Logistic,ascending,2155,reconstructed,8499.924556026177,234.20128476035427
Australia,growth10,Logistic,ascending,2156,reconstructed,8486.145772268805,242.70120931638044
Australia,growth10,Logistic,ascending,2157,reconstructed,8450.720096342247,251.18735508864924
Australia,growth10,Logistic,ascending,2158,reconstructed,8394.008406226292,259.63807518499146
Australia,growth10,Logistic,ascending,2159,reconstructed,8316.583706916746,268.03208359121777
Australia,growth10,Logistic,ascending,2160,reconstructed,8219.218919139214,276.3486672981345
Australia,growth10,Logistic,ascending,2161,reconstructed,8102.870676089344,284.5678862172737
Australia,growth10,Logistic,ascending,2162,reconstructed,7968.6597035305385,292.6707568933631
Australia,growth10,Logistic,ascending,2163,reconstructed,7817.848460332994,300.6394165968936
Australia,growth10,Logistic,ascending,2164,reconstructed,7651.816783360106,308.4572650572266
Australia,growth10,Logistic,ascending,2165,reconstructed,7472.036310826693,316.1090818405867
Australia,growth10,Logistic,ascending,2166,reconstructed,7280.044452654406,323.5811181514134
Australia,growth10,Logistic,ascending,2167,reconstructed,7077.418637931025,330.86116260406783
Australia,growth10,Logistic,ascending,2168,reconstructed,6865.751503134798,337.93858124199886
Australia,growth10,Logistic,ascending,2169,reconstructed,6646.627596372774,344.80433274513365
Australia,growth10,Logistic,ascending,2170,reconstructed,6421.602069254765,351.4509603415064
Australia,growth10,Logistic,ascending,2171,reconstructed,6192.1817160627925,357.8725624107612
Australia,growth10,Logistic,ascending,2172,reconstructed,5959.808606093021,364.064744126824
Australia,growth10,Logistic,ascending,2173,reconstructed,5725.846445190623,370.024552732917
Australia,growth10,Logistic,ascending,2174,reconstructed,5491.569701276719,375.7503991781076
Australia,growth10,Logistic,ascending,2175,reconstructed,5258.15543959686,381.24196887938433
Australia,growth10,Logistic,ascending,2176,reconstructed,5026.677738797562,386.5001243189812
Australia,growth10,Logistic,ascending,2177,reconstructed,4798.104499894959,391.52680205777875
Australia,growth10,Logistic,ascending,2178,reconstructed,4573.296416849158,396.3249065576737
Australia,growth10,Logistic,ascending,2179,reconstructed,4353.007849072077,400.89820297452286
Australia,ipcc_high,Logistic,ascending,2030,original,9.874135637179663,0.0619
Australia,ipcc_high,Logistic,ascending,2031,original,11.581550405345235,0.07177413563717966
Australia,ipcc_high,Logistic,ascending,2032,original,13.584107614910394,0.08335568604252488
Australia,ipcc_high,Logistic,ascending,2033,original,15.932787743715219,0.09693979365743528
Australia,ipcc_high,Logistic,ascending,2034,original,18.687363080752892,0.1128725814011505
Australia,ipcc_high,Logistic,ascending,2035,original,21.91790860029995,0.1315599444819034
Australia,ipcc_high,Logistic,ascending,2036,original,25.706570481966732,0.15347785308220335
Australia,ipcc_high,Logistic,ascending,2037,original,30.149635459543425,0.17918442356417008
Australia,ipcc_high,Logistic,ascending,2038,original,35.359951134001406,0.2093340590237135
Australia,ipcc_high,Logistic,ascending,2039,original,41.46975534835862,0.24469401015771491
Australia,ipcc_high,Logistic,ascending,2040,original,48.63398179752377,0.28616376550607353
Australia,ipcc_high,Logistic,ascending,2041,original,57.03411932944194,0.3347977473035973
Australia,ipcc_high,Logistic,ascending,2042,original,66.88271396018403,0.3918318666330392
Australia,ipcc_high,Logistic,ascending,2043,original,78.42861551465812,0.45871458059322323
Australia,ipcc_high,Logistic,ascending,2044,original,91.96308499668683,0.5371431961078813
Australia,ipcc_high,Logistic,ascending,2045,original,107.8268941746454,0.6291062811045681
Australia,ipcc_high,Logistic,ascending,2046,original,126.4185651886621,0.7369331752792135
Australia,ipcc_high,Logistic,ascending,2047,original,148.2039147831399,0.8633517404678757
Australia,ipcc_high,Logistic,ascending,2048,original,173.72708428737752,1.0115556552510157
Australia,ipcc_high,Logistic,ascending,2049,original,203.62325152957723,1.1852827395383931
Australia,ipcc_high,Logistic,ascending,2050,original,238.6332327098324,1.3889059910679704
Australia,ipcc_high,Logistic,ascending,2051,original,279.62018830000727,1.6275392237778028
Australia,ipcc_high,Logistic,ascending,2052,original,327.58864360503117,1.9071594120778101
Australia,ipcc_high,Logistic,ascending,2053,original,383.70601655388833,2.234748055682841
Australia,ipcc_high,Logistic,ascending,2054,original,449.3268054742347,2.6184540722367293
Australia,ipcc_high,Logistic,ascending,2055,original,526.0195183766135,3.067780877710964
Australia,ipcc_high,Logistic,ascending,2056,original,615.5963097089435,3.5938003960875773
Australia,ipcc_high,Logistic,ascending,2057,original,720.145113651454,4.209396705796521
Australia,ipcc_high,Logistic,ascending,2058,original,842.0638029062169,4.929541819447975
Australia,ipcc_high,Logistic,ascending,2059,original,984.0955310110829,5.771605622354191
Australia,ipcc_high,Logistic,ascending,2060,original,1149.3639007446964,6.755701153365274
Australia,ipcc_high,Logistic,ascending,2061,original,1341.4059015390064,7.90506505410997
Australia,ipcc_high,Logistic,ascending,2062,original,1564.1996309702324,9.246470955648977
