Country ,Growth,Storage ,Rate,Global,Type,,,
China,14.5386708,2.498040067,0.06499606,5,Modelled,,,
China,18.1040306,124.6016751,0.269803772,5,Modelled,,,
China,21.95800963,13.6154973,0.468550988,5,Modelled,,,
China,18.65389697,2.378724173,0.106885872,5,Modelled,,,
China,22.83846208,13.34385519,0.540597056,5,Modelled,,,
China,17.55308045,32.01668359,0.224258264,5,Modelled,,,
China,24.81080148,6.981696894,0.428474917,5,Modelled,,,
China,21.53087283,26.02278889,0.529907817,5,Modelled,,,
China,21.52539549,24.70860417,0.516170033,5,Modelled,,,
China,16.38823935,20.14076763,0.162515481,5,Modelled,,,
China,24.10091024,9.976994894,0.539593173,5,Modelled,,,
China,22.39507054,18.52750564,0.573651109,5,Modelled,,,
China,24.18280937,131.2289057,1.161174776,5,Modelled,,,
China,24.26722795,8.891750066,0.503156925,5,Modelled,,,
China,20.26192805,3.880585212,0.183392517,5,Modelled,,,
China,12.25932011,2.181899329,0.039798083,5,Modelled,,,
China,23.0709948,11.75621627,0.52161505,5,Modelled,,,
China,18.93741328,2.770834922,0.124209994,5,Modelled,,,
China,24.46923202,6.9017582,0.41412437,6,Modelled,,,
China,21.97204371,4.719744398,0.250211778,6,Modelled,,,
China,19.25212099,24.14602864,0.321677569,6,Modelled,,,
China,22.38559427,21.09021564,0.595933668,6,Modelled,,,
China,22.28518664,4.242842537,0.232144728,6,Modelled,,,
China,16.0819445,13.38232685,0.143102618,6,Modelled,,,
China,20.5290671,12.70650192,0.355326506,6,Modelled,,,
China,20.84950923,16.13622535,0.413367265,6,Modelled,,,
China,20.618545,12.48889836,0.364287261,6,Modelled,,,
China,24.90749176,15.01564998,0.767649814,6,Modelled,,,
China,16.17848409,1.738040991,0.065096893,6,Modelled,,,
China,24.99301622,38.49429313,1.138722341,6,Modelled,,,
China,18.5593481,12.13447539,0.239776397,6,Modelled,,,
China,23.66680178,15.5434667,0.650404443,6,Modelled,,,
China,16.72581984,17.19130428,0.171322189,6,Modelled,,,
China,21.8344026,16.55978766,0.491182597,6,Modelled,,,
China,24.75459565,13.30549413,0.697441545,6,Modelled,,,
China,22.41585921,19.73894018,0.584165558,6,Modelled,,,
China,24.39369938,94.51350595,1.185781646,6,Modelled,,,
China,23.70160372,6.312480507,0.36430964,6,Modelled,,,
China,20.2677623,147.6700164,0.46309087,6,Modelled,,,
China,21.87309376,5.311061071,0.273097228,6,Modelled,,,
China,24.06492439,7.993292057,0.456207439,6,Modelled,,,
China,20.51874816,8.22675961,0.303703687,6,Modelled,,,
China,24.5862101,39.61863193,1.056537319,6,Modelled,,,
China,21.90421896,3.46844677,0.18757146,6,Modelled,,,
China,24.14544189,41.24809073,0.99307254,6,Modelled,,,
China,21.63726687,9.364678523,0.377242288,6,Modelled,,,
China,21.81337742,10.87699997,0.417894059,6,Modelled,,,
China,17.74962531,12.13447539,0.203573373,6,Modelled,,,
China,23.77969776,13.89266925,0.626436883,6,Modelled,,,
China,24.88290469,20.02513229,0.888127368,6,Modelled,,,
China,20.16548214,12.63354936,0.332840816,6,Modelled,,,
China,23.86189176,13.30549413,0.621845292,6,Modelled,,,
China,24.01288423,33.42958866,0.900844984,6,Modelled,,,
China,21.43061922,100.4038665,0.608732018,6,Modelled,,,
China,24.59946474,28.45204772,0.96143315,6,Modelled,,,
China,24.01981728,21.15102082,0.784360365,6,Modelled,,,
China,23.70921651,96.99440576,1.015737068,6,Modelled,,,
China,16.32704504,3.600717897,0.104688941,6,Modelled,,,
China,24.63347456,6.063113161,0.371035129,6,Modelled,,,
China,19.0288556,3.020786488,0.134604069,6,Modelled,,,
China,23.99693929,27.96479583,0.858148599,6,Modelled,,,
China,21.36774815,4.692646659,0.236049118,6,Modelled,,,
China,23.72400823,8.739475543,0.470785647,6,Modelled,,,
China,21.38804096,29.96533621,0.525342864,6,Modelled,,,
China,18.62131554,5.740368002,0.188602533,6,Modelled,,,
China,22.64373008,9.80613515,0.444060398,6,Modelled,,,
China,24.39345929,452.5472352,1.284875205,6,Modelled,,,
China,23.14020036,25.35718419,0.710088953,6,Modelled,,,
China,20.20964231,7.459645333,0.273379272,6,Modelled,,,
China,19.61289114,19.51293423,0.332843229,6,Modelled,,,
China,23.51292557,5.609668974,0.323689681,6,Modelled,,,
China,24.74964092,45.88443796,1.120749161,6,Modelled,,,
China,22.91819948,13.9327232,0.55493176,6,Modelled,,,
China,24.73226983,20.72903786,0.879882161,6,Modelled,,,
China,21.34975426,45.09864991,0.556121377,6,Modelled,,,
China,19.46347503,21.27315762,0.33206864,6,Modelled,,,
China,19.81443401,2.5933042,0.125723993,6,Modelled,,,
China,24.32821619,30.92947819,0.945990376,6,Modelled,,,
China,14.14565309,1.916772821,0.052713235,6,Modelled,,,
China,16.05363972,189.1556007,0.161108138,6,Modelled,,,
China,23.3302215,6.115706172,0.345528309,6,Modelled,,,
China,23.27755861,16.464712,0.633690511,6,Modelled,,,
China,18.72858983,7.35303472,0.212949709,6,Modelled,,,
China,22.428061,11.92666799,0.479766861,6,Modelled,,,
China,23.53708476,26.47620371,0.775814937,6,Modelled,,,
China,24.8339625,72.10485223,1.258679218,6,Modelled,,,
China,24.61256418,115.2830456,1.24788537,6,Modelled,,,
China,22.90714264,16.04358152,0.591010723,6,Modelled,,,
China,18.54689509,80.44079778,0.298742299,6,Modelled,,,
China,24.88067188,43.5672141,1.155522697,6,Modelled,,,
China,24.93084277,52.83609747,1.210155642,6,Modelled,,,
China,16.14140738,3.331429734,0.097555206,6,Modelled,,,
China,23.77437614,31.37792033,0.848775275,6,Modelled,,,
China,22.9930047,9.527846433,0.461046922,6,Modelled,,,
China,15.18325598,85.20844125,0.127061281,6,Modelled,,,
China,20.76362335,4.985106245,0.233457609,6,Modelled,,,
China,15.39144643,2.505242164,0.074818839,6,Modelled,,,
China,17.65780392,4.885648638,0.15074644,6,Modelled,,,
China,24.79086419,37.9441463,1.095227996,6,Modelled,,,
China,19.82733229,11.72241937,0.309635329,6,Modelled,,,
China,23.88912266,5.891047821,0.346376261,6,Modelled,,,
China,24.36173859,22.92662276,0.851558007,6,Modelled,,,
China,22.01523993,12.74313603,0.46458469,6,Modelled,,,
China,24.7085384,24.28546014,0.924758564,6,Modelled,,,
China,24.10699989,14.17548362,0.665427256,6,Modelled,,,
China,22.77869688,27.01518227,0.688038552,6,Modelled,,,
China,20.56210949,16.99446812,0.390874923,6,Modelled,,,
China,22.31568457,3242.483087,0.805294541,6,Modelled,,,
China,21.48390662,31.83286437,0.541188625,6,Modelled,,,
China,11.27206747,1.005774511,0.013992525,6,Modelled,,,
China,21.50292847,19.91016085,0.493713089,6,Modelled,,,
China,24.32192033,6.010972432,0.362397811,6,Modelled,,,
China,16.27748766,11.38974835,0.144512437,6,Modelled,,,
China,19.66768478,5.529497568,0.217560072,6,Modelled,,,
China,22.90060661,46.41588834,0.783479744,6,Modelled,,,
China,22.48848804,6.610054667,0.34043092,6,Modelled,,,
China,17.58087099,6.115706172,0.161657767,6,Modelled,,,
China,22.54403038,9.80613515,0.443315803,6,Modelled,,,
China,23.83329638,28.28869435,0.847210875,6,Modelled,,,
China,24.68826652,50.16780576,1.157380311,6,Modelled,,,
China,22.76083426,9.020670296,0.433504359,6,Modelled,,,
China,16.48359377,1.509366472,0.059593314,6,Modelled,,,
China,24.33090754,37.18712453,0.996240551,6,Modelled,,,
China,23.03225889,14.67376756,0.574109029,6,Modelled,,,
China,24.32713561,6.572103982,0.393427092,6,Modelled,,,
China,24.3652574,29.53708222,0.950194522,6,Modelled,,,
China,20.7872454,11.13042193,0.358201699,6,Modelled,,,
China,23.11884407,21.83156007,0.689829577,6,Modelled,,,
China,23.03872045,13.89266925,0.564317449,6,Modelled,,,
China,22.66062159,807.1918052,0.869474704,6,Modelled,,,
China,23.53387398,41.36701307,0.87983629,6,Modelled,,,
China,22.66264558,4.354213575,0.243727001,6,Modelled,,,
China,24.96255168,9.364678523,0.557486159,6,Modelled,,,
China,17.80168148,7.227111269,0.178296981,6,Modelled,,,
China,24.68111895,6.725226672,0.409583654,6,Modelled,,,
China,19.32028749,4.719744398,0.18786721,6,Modelled,,,
China,24.416878,24.07661337,0.895081468,6,Modelled,,,
China,24.99929798,27.09306972,1.008322125,6,Modelled,,,
China,16.7876281,6.098124673,0.138652614,6,Modelled,,,
China,20.92826132,43.31707916,0.505268248,6,Modelled,,,
China,16.5051006,8.689299091,0.146338158,6,Modelled,,,
China,24.161044,40.77581035,0.981415446,6,Modelled,,,
China,19.36300657,21.76879846,0.325293526,6,Modelled,,,
China,15.1208757,1.053187331,0.038134691,6,Modelled,,,
China,23.52934045,31.55911247,0.812534294,6,Modelled,,,
China,20.07525363,13.65475213,0.337897424,6,Modelled,,,
China,23.18647122,17.89835853,0.646866779,6,Modelled,,,
China,24.49074294,66.52053584,1.141787505,6,Modelled,,,
China,24.59709613,15.63322261,0.754318942,6,Modelled,,,
China,24.28208723,18.00171279,0.773985982,6,Modelled,,,
China,24.13914241,7.970312854,0.456572346,6,Modelled,,,
China,24.08044244,47.08886575,0.984544413,6,Modelled,,,
China,24.17997771,22.66411863,0.82232022,6,Modelled,,,
China,22.28790849,13.9327232,0.500197903,6,Modelled,,,
China,22.35222336,38.16325519,0.678384481,6,Modelled,,,
China,20.89956786,5.145503251,0.242101149,6,Modelled,,,
China,24.60061799,26.55253723,0.941181204,6,Modelled,,,
China,22.29650045,262.6363528,0.760971314,6,Modelled,,,
China,22.33343881,11.85819273,0.476276744,6,Modelled,,,
China,24.84538808,109.4611017,1.334067305,6,Modelled,,,
China,24.96153781,69.65635426,1.286882754,6,Modelled,,,
China,24.50132293,52.08098265,1.10591432,6,Modelled,,,
China,23.38962753,14.75850139,0.614667093,6,Modelled,,,
China,16.53720664,1.466532098,0.058308215,6,Modelled,,,
China,21.40154039,8.764672318,0.356903076,6,Modelled,,,
China,23.49985502,9.445910166,0.482755936,6,Modelled,,,
China,24.29238768,16.22940416,0.725593993,6,Modelled,,,
China,22.18770148,15.63322261,0.516437728,6,Modelled,,,
China,19.20152156,12.59723029,0.278314081,6,Modelled,,,
China,22.97213706,33.62262818,0.747940614,6,Modelled,,,
China,24.864029,13.9327232,0.721383173,6,Modelled,,,
China,18.24354718,3.312302806,0.131680514,6,Modelled,,,
China,24.79482497,18.36817534,0.828661426,6,Modelled,,,
China,23.6043719,8.179526844,0.443460235,6,Modelled,,,
China,20.58217095,3.642422731,0.179942976,6,Modelled,,,
China,21.3894227,17.19130428,0.457567872,6,Modelled,,,
China,22.43285898,31.46838599,0.656455218,6,Modelled,,,
China,23.80697029,23.59626206,0.798503156,6,Modelled,,,
China,22.31291613,11.03470406,0.458254998,6,Modelled,,,
China,21.57326708,3.508619592,0.186487756,6,Modelled,,,
China,23.33270701,20.84873791,0.704611629,6,Modelled,,,
China,21.10919104,6.422467651,0.285545846,6,Modelled,,,
China,24.48304175,11.29180035,0.611246666,6,Modelled,,,
China,22.91718555,12.74313603,0.536261291,6,Modelled,,,
China,22.12000619,4.194263045,0.228324543,6,Modelled,,,
China,22.31710826,25.43029147,0.621320022,6,Modelled,,,
China,24.8550394,11.38974835,0.639083076,6,Modelled,,,
China,22.9688638,53.91168685,0.806696242,6,Modelled,,,
China,21.4158107,26.09781517,0.51976585,6,Modelled,,,
China,19.57843131,7.144362642,0.242737068,6,Modelled,,,
China,23.11308254,40.30893746,0.799517491,6,Modelled,,,
China,17.79376995,4.481391161,0.146512054,6,Modelled,,,
China,17.64773451,2.19449873,0.091328088,6,Modelled,,,
China,22.41616492,5.740368002,0.304518734,6,Modelled,,,
China,22.18949644,14.88652045,0.512777358,6,Modelled,,,
China,12.4797028,3.293285692,0.047519904,6,Modelled,,,
China,23.76569963,26.32419437,0.809301312,6,Modelled,,,
China,24.1559694,35.92434407,0.965531228,6,Modelled,,,
China,21.60619585,18.31537031,0.486378528,6,Modelled,,,
China,22.2660852,7.268844301,0.356144971,6,Modelled,,,
China,22.30762696,7.856403961,0.377381622,6,Modelled,,,
China,18.96061741,2.615799191,0.119161907,7,Modelled,,,
China,24.38931114,45.35907255,1.055113215,7,Modelled,,,
China,17.17918731,4.746998612,0.137063729,7,Modelled,,,
China,19.05620889,70.46313968,0.337097792,7,Modelled,,,
China,23.618513,7.721860125,0.427207873,7,Modelled,,,
China,24.24284613,22.21194793,0.824413698,7,Modelled,,,
China,15.93358835,1.470760256,0.055299113,7,Modelled,,,
China,21.31480196,24.28546014,0.497678032,7,Modelled,,,
China,24.28413524,52.68420368,1.06225063,7,Modelled,,,
China,15.63297264,10.50764463,0.123052482,7,Modelled,,,
China,19.39269417,38.94014814,0.350656535,7,Modelled,,,
China,18.87853766,6.705892918,0.211233713,7,Modelled,,,
China,24.66058987,52.38172485,1.140320742,7,Modelled,,,
China,20.04820252,2.715554133,0.133269511,7,Modelled,,,
China,24.22532629,9.177844288,0.513590353,7,Modelled,,,
China,21.28353717,15.18956674,0.432524314,7,Modelled,,,
China,18.6857419,6.881916951,0.20622534,7,Modelled,,,
China,22.64063575,9.473143662,0.435764694,7,Modelled,,,
China,19.47731173,7.788841536,0.24754547,7,Modelled,,,
China,22.08245996,110.4105956,0.706737936,7,Modelled,,,
China,23.32944933,26.93751873,0.752441424,7,Modelled,,,
China,19.18570793,5.115961079,0.193272631,7,Modelled,,,
China,24.19720101,9.891196101,0.541971965,7,Modelled,,,
China,18.25395764,2.926621722,0.121382609,7,Modelled,,,
China,24.886716,38.71657884,1.115048702,7,Modelled,,,
China,23.65409999,14.63158326,0.634628293,7,Modelled,,,
China,22.20230888,28.45204772,0.613743691,7,Modelled,,,
China,21.72665434,3.70588743,0.198039842,7,Modelled,,,
China,22.47274885,23.05901279,0.620476396,7,Modelled,,,
China,24.38687821,42.82110938,1.053532429,7,Modelled,,,
China,18.00005966,3.418876955,0.130838776,7,Modelled,,,
China,24.9109429,12.92789696,0.700108037,7,Modelled,,,
China,24.49420395,63.70903843,1.163044453,7,Modelled,,,
China,24.98363251,8.156012251,0.495571021,7,Modelled,,,
China,22.53278558,4.040188242,0.224700945,7,Modelled,,,
China,23.89524784,14.92943976,0.662175629,7,Modelled,,,
China,14.90623116,1.441417191,0.048804136,7,Modelled,,,
China,23.98103127,42.08778197,0.962221431,7,Modelled,,,
China,18.93428551,60.66605248,0.328098608,7,Modelled,,,
China,10.74025095,1.005774511,0.007562093,7,Modelled,,,
China,14.14518491,15.63322261,0.091012153,7,Modelled,,,
China,23.0292976,24.21564404,0.696232325,7,Modelled,,,
China,24.40276102,28.2073697,0.930271278,7,Modelled,,,
China,13.19884726,1.002883099,0.027231787,7,Modelled,,,
China,23.54147339,15.67829474,0.642206026,7,Modelled,,,
China,21.40099185,228.0812174,0.622432747,7,Modelled,,,
China,24.67692775,7.611502031,0.459320941,7,Modelled,,,
China,24.37092314,143.4792829,1.208372088,7,Modelled,,,
China,9.385018713,1.005774511,0.008436614,7,Modelled,,,
China,21.05124331,22.66411863,0.468316092,7,Modelled,,,
China,21.84371947,20.6694458,0.534705681,7,Modelled,,,
China,15.32154724,3.091167443,0.082277728,7,Modelled,,,
China,18.63892619,8.156012251,0.220137494,7,Modelled,,,
China,22.54798935,1987.579831,0.853062616,7,Modelled,,,
China,21.04871319,38.38362932,0.509811784,7,Modelled,,,
China,24.81840784,36.23596112,1.073878899,7,Modelled,,,
China,18.75541146,6.478177796,0.203654376,7,Modelled,,,
China,21.22288484,25.13912095,0.491613614,7,Modelled,,,
China,20.92252079,66.32930188,0.520585619,7,Modelled,,,
China,20.05552625,4.843633707,0.209692968,7,Modelled,,,
China,22.61140053,20.37404539,0.616147457,7,Modelled,,,
China,19.94103139,5.250250742,0.219090029,7,Modelled,,,
China,16.22829941,2.385582271,0.081947666,7,Modelled,,,
China,23.35972369,7.289801101,0.399293159,7,Modelled,,,
China,20.57285043,3744.495805,0.510795568,7,Modelled,,,
China,14.61668789,9.072760254,0.095995507,7,Modelled,,,
China,16.98191265,2.811008867,0.101059716,7,Modelled,,,
China,21.77770783,81.60709756,0.646899475,7,Modelled,,,
China,15.31868955,2.239172346,0.06932686,7,Modelled,,,
China,24.43322445,9.445910166,0.533019579,7,Modelled,,,
China,23.7345526,12.31041144,0.582501396,7,Modelled,,,
China,24.78123774,30.57534336,1.031892206,7,Modelled,,,
China,23.05690692,14.2573401,0.568821548,7,Modelled,,,
China,23.56654542,16.32312103,0.655727029,7,Modelled,,,
China,20.70515681,4.316768806,0.208320046,7,Modelled,,,
China,24.81812986,37.61783944,1.085049004,7,Modelled,,,
China,21.07492853,5.175216015,0.247377355,7,Modelled,,,
China,23.57936108,5.028348345,0.293964654,7,Modelled,,,
China,24.48086796,30.66349511,0.96154725,7,Modelled,,,
China,12.35234008,7.082923532,0.052690924,7,Modelled,,,
China,23.47517184,10.93980932,0.529562231,7,Modelled,,,
China,23.61595853,12.48889836,0.5798992,7,Modelled,,,
China,22.69952855,7.611502031,0.383718391,7,Modelled,,,
China,22.53319404,68.07039011,0.752254759,7,Modelled,,,
China,23.2773265,8.840699352,0.454006606,7,Modelled,,,
China,23.32186934,39.84741015,0.830524111,7,Modelled,,,
China,21.42452564,3.9824473,0.207719697,7,Modelled,,,
China,23.0204568,14.50575657,0.578230072,7,Modelled,,,
China,22.34902637,4.194263045,0.23115953,7,Modelled,,,
China,23.03160481,2160.646139,0.951082066,7,Modelled,,,
China,17.47425802,1.728062277,0.073033493,7,Modelled,,,
China,23.73358227,85.45410564,1.015556059,7,Modelled,,,
China,24.17533806,8.714351203,0.491719323,7,Modelled,,,
China,23.5166452,5.326373387,0.308964799,7,Modelled,,,
China,18.48253736,2.291342563,0.101996275,7,Modelled,,,
China,20.09964953,7.227111269,0.264295382,7,Modelled,,,
China,23.89375182,811.852943,1.136672532,7,Modelled,,,
China,14.43710343,1.202319816,0.040234021,7,Modelled,,,
China,23.22223007,103.9331736,0.932124272,7,Modelled,,,
China,22.29963866,5.280568372,0.282656456,7,Modelled,,,
China,19.83948648,45.2286738,0.391547234,7,Modelled,,,
China,23.04330117,22.34021106,0.673308685,7,Modelled,,,
China,24.24061248,10.93980932,0.579855997,7,Modelled,,,
China,24.4281662,9.445910166,0.532577418,7,Modelled,,,
China,24.89306807,23.66429243,0.943628561,7,Modelled,,,
China,22.19826241,7.811297539,0.369525454,7,Modelled,,,
China,24.44369003,84.47567738,1.163388227,7,Modelled,,,
China,22.811226,14.50575657,0.555183676,7,Modelled,,,
China,21.20444648,3.914246411,0.201126122,7,Modelled,,,
China,23.89442027,13.04003688,0.619190908,7,Modelled,,,
China,21.81127189,4.170182282,0.222137057,7,Modelled,,,
China,23.89018513,7.374234249,0.421555766,7,Modelled,,,
China,24.79142269,25.35718419,0.966152205,7,Modelled,,,
China,17.77071617,30.92947819,0.233354906,7,Modelled,,,
China,21.08400846,43.06838034,0.525462751,7,Modelled,,,
China,20.09565311,21.45768649,0.376636341,7,Modelled,,,
China,22.96163668,23.05901279,0.679461628,7,Modelled,,,
China,22.53814772,6.553210426,0.341641296,7,Modelled,,,
China,24.37765372,15.01564998,0.71012897,7,Modelled,,,
China,16.92201122,32.01668359,0.189814415,7,Modelled,,,
China,24.43153183,114.6211645,1.216011928,7,Modelled,,,
China,24.86146479,26.32419437,0.979250225,7,Modelled,,,
China,22.31991015,38.71657884,0.670351382,7,Modelled,,,
China,19.41917006,2.144533492,0.102200918,7,Modelled,,,
China,22.11433252,6.151021383,0.312064429,7,Modelled,,,
China,23.98581772,25.57713896,0.844603473,7,Modelled,,,
China,24.96255237,83.50845188,1.315496439,7,Modelled,,,
China,24.51323956,43.06838034,1.057505197,7,Modelled,,,
China,24.62484569,7.022012778,0.426386291,7,Modelled,,,
China,23.85072905,9.284145445,0.497544443,7,Modelled,,,
China,24.21409442,550.4085496,1.248455614,7,Modelled,,,
China,21.17240561,6.010972432,0.277314993,7,Modelled,,,
China,20.58252265,93.97087014,0.493917891,7,Modelled,,,
